Kickstarter Link,RPGGeek List Item,RPGGeek List Page,KickTraq Link,Type,Non-5E: For RPG,RPG: related to,Project Name,FundedDate,Ended?,Currency,Funding Level,Exchange Rate,LevelUSD,Funded?,Cancelled?,Reached Goal?,ExtractedFunding,ExtractedProgress,ExtractedTrend,Funded Value,Last Updated,Start Date,,,,OSR Core,OSR Adjacent,,,,,,
https://www.kickstarter.com/projects/infiniumgamestudio/aquilae-bestiary-of-the-realm-for-pathfinder-second-edition?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7200728#item7200728,33,https://www.kicktraq.com/projects/infiniumgamestudio/aquilae-bestiary-of-the-realm-for-pathfinder-second-edition/,non-5E,https://rpggeek.com/rpg/56973/pathfinder-2e-compatible-product,,Aquilae: Bestiary of the Realm for Pathfinder Second Edition,23-Oct-19,Y,USD,"3,313.00",1,"3,313.00",Y,N,Y,"$3,313 ",110.00%,Ended,3313,1.60874E+12,September 23 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/nosolorol/little-monster-detectives?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7197924#item7197924,33,https://www.kicktraq.com/projects/nosolorol/little-monster-detectives/,RPG,,,Little Monster Detectives,23-Oct-19,Y,USD,"11,770.00",1,"11,770.00",Y,N,Y,"$11,770 ",235.00%,Ended,11770,1.60874E+12,September 23 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/amarik/the-wolves-of-steadwick?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7203381#item7203381,33,https://www.kicktraq.com/projects/amarik/the-wolves-of-steadwick/,5E,,,The Wolves of Steadwick,24-Oct-19,Y,USD,"1,771.00",1,"1,771.00",Y,N,Y,"$1,771 ",236.00%,Ended,1771,1.60874E+12,September 24 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/godsandmasters/gods-and-masters?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7200732#item7200732,33,https://www.kicktraq.com/projects/godsandmasters/gods-and-masters/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Gods and Masters,24-Oct-19,Y,EUR,"5,310.00",1.11036,"5,896.01",Y,N,Y,"€5,310",118.00%,Ended,5896.01,1.60874E+12,September 24 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/482738549/ghoul-cove-a-dandd-5e-adventure?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7221242#item7221242,34,https://www.kicktraq.com/projects/temple-of-misfortune/ghoul-cove-a-dandd-5e-adventure/,5E,,,Ghoul Cove: A D&D 5e Adventure,25-Oct-19,Y,USD,"2,824.00",1,"2,824.00",Y,N,Y,"$2,824 ",1129.00%,Ended,2824,1.60874E+12,October 1 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/zencala/sapelo-island-plight-of-the-eagles-dungeons-and-dragons?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7236310#item7236310,35,https://www.kicktraq.com/projects/zencala/sapelo-island-plight-of-the-eagles-dungeons-and-dragons/,5E,,,Sapelo Island: Plight of the Eagles (Dungeons & Dragons),25-Oct-19,Y,USD,967,,Not Funded,N,Y,N,$967 ,77.00%,Cancelled,0,1.60874E+12,October 5 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/evilhat/agon?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7205665#item7205665,33,https://www.kicktraq.com/projects/evilhat/agon/,RPG,,https://rpggeek.com/rpg/621/agwn,Agon,25-Oct-19,Y,USD,"63,915.00",1,"63,915.00",Y,N,Y,"$63,915 ",639.00%,Ended,63915,1.60874E+12,September 25 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/nuadanchronicles/the-nuadan-chronicles-an-electro-fantasy-tabletop-rpg?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7205659#item7205659,33,https://www.kicktraq.com/projects/nuadanchronicles/the-nuadan-chronicles-an-electro-fantasy-tabletop-rpg/,RPG,,,The Nuadan Chronicles - An Electro Fantasy Tabletop RPG,25-Oct-19,Y,USD,"34,768.00",1,"34,768.00",Y,N,Y,"$34,768 ",257.00%,Ended,34768,1.60874E+12,September 25 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/exaltedfuneral/seekers-beyond-the-shroud?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7208969#item7208969,34,https://www.kicktraq.com/projects/exaltedfuneral/seekers-beyond-the-shroud/,RPG,,,Seekers Beyond The Shroud,27-Oct-19,Y,USD,"23,107.00",1,"23,107.00",Y,N,Y,"$23,107 ",462.00%,Ended,23107,1.60874E+12,September 27 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/zencala/plight-of-the-eagles-sapelo-island-dungeons-and-dragons?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7267137#item7267137,36,https://www.kicktraq.com/projects/zencala/plight-of-the-eagles-sapelo-island-dungeons-and-dragons/,5E,,,"Plight of the Eagles: Sapelo Island, Dungeons and Dragons",28-Oct-19,Y,USD,"1,192.00",1,"1,192.00",Y,N,Y,"$1,192 ",158.00%,Ended,1192,1.60874E+12,October 18 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/drinkingquest/drinking-quest-old-habits?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7221658#item7221658,34,https://www.kicktraq.com/projects/drinkingquest/drinking-quest-old-habits/,non-5E,https://rpggeek.com/rpg/17380/drinking-quest-original-drinking-rpg,,Drinking Quest: Old Habits,29-Oct-19,Y,CAD,"43,173.00",0.7643,"32,997.12",Y,N,Y,"$43,173 CAD",359.00%,Ended,32997.12,1.60874E+12,October 2 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/ericfrombloatgames/the-blackest-space-an-interstellar-sci-fi-survival-rpg?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7259450#item7259450,36,https://www.kicktraq.com/projects/ericfrombloatgames/the-blackest-space-an-interstellar-sci-fi-survival-rpg/,RPG,,https://rpggeek.com/rpg/61868/blackest-deaths,The Blackest Space - An Interstellar Sci-Fi Survival RPG,29-Oct-19,Y,USD,"3,080.00",1,"3,080.00",Y,N,Y,"$3,080 ",256.00%,Ended,3080,1.60874E+12,October 15 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/guysclanders/a-complete-guide-to-nautical-campaigns?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7221214#item7221214,34,https://www.kicktraq.com/projects/guysclanders/a-complete-guide-to-nautical-campaigns/,5E,,,A complete Guide to Nautical Campaigns,30-Oct-19,Y,JPY,"4,690,100.00",0.009192,"43,111.40",Y,N,Y,"¥4,690,100",259.00%,Ended,43111.4,1.60874E+12,September 30 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/coms/crescentport-city-of-merciless-shadows?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7142366#item7142366,30,https://www.kicktraq.com/projects/coms/crescentport-city-of-merciless-shadows/,5E,,,Crescentport: City of Merciless Shadows,30-Oct-19,Y,USD,"1,406.00",1,"1,406.00",Y,N,Y,"$1,406 ",281.00%,Ended,1406,1.60874E+12,August 31 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/deepmagic/deep-magic-for-5th-edition-a-tome-of-new-spells-and-arcana?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7221226#item7221226,34,https://www.kicktraq.com/projects/deepmagic/deep-magic-for-5th-edition-a-tome-of-new-spells-and-arcana/,5E,,,Deep Magic for 5th Edition: A Tome of New Spells & Arcana,30-Oct-19,Y,USD,"240,373.00",1,"240,373.00",Y,N,Y,"$240,373 ",1201.00%,Ended,240373,1.60874E+12,October 1 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/denaghdesign/vs-kickstarter-2-more-small-roleplaying-games?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7221648#item7221648,34,https://www.kicktraq.com/projects/denaghdesign/vs-kickstarter-2-more-small-roleplaying-games/,RPG,,https://rpggeek.com/rpgsystem/2780/vsm-engine,vs. KICKSTARTER 2: more small roleplaying games,30-Oct-19,Y,USD,"4,209.00",1,"4,209.00",Y,N,Y,"$4,209 ",841.00%,Ended,4209,1.60874E+12,October 2 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/867597671/realms-of-atrothia-primary-expansion-for-pathfinder-1e?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7221230#item7221230,34,https://www.kicktraq.com/projects/867597671/realms-of-atrothia-primary-expansion-for-pathfinder-1e/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Realms of Atrothia: Primary Expansion (for Pathfinder 1E),31-Oct-19,Y,CAD,"3,648.00",0.75942,Not Funded,N,N,N,"$3,648 CAD",5.00%,Ended,0,1.60874E+12,October 1 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/gaminghonors/the-bane-of-the-ancients-mcc-compatible-rpg-module?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7221245#item7221245,34,https://www.kicktraq.com/projects/678371966/the-bane-of-the-ancients-mcc-compatible-rpg-module/,non-5E,https://rpggeek.com/rpg/28323/mutant-crawl-classics-role-playing-game,,"The Bane of the Ancients, MCC-Compatible RPG Module",31-Oct-19,Y,USD,"4,864.00",1,"4,864.00",Y,N,Y,"$4,864 ",194.00%,Ended,4864,1.60874E+12,October 2 2019,,,,,1,,,,,,
https://www.kickstarter.com/projects/2089483951/reclaimer?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7221220#item7221220,34,https://www.kicktraq.com/projects/2089483951/reclaimer/,RPG,,,RECLAIMER,31-Oct-19,Y,USD,"18,722.00",,Not Funded,N,Y,Y,"$18,722 ",187.00%,Cancelled,0,1.60874E+12,October 1 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/luciankahn/visigoths-vs-mall-goths?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7221237#item7221237,34,https://www.kicktraq.com/projects/luciankahn/visigoths-vs-mall-goths/,RPG,,,Visigoths vs Mall Goths (game & weird 90s mall setting),31-Oct-19,Y,USD,"21,393.00",1,"21,393.00",Y,N,Y,"$21,393 ",213.00%,Ended,21393,1.60874E+12,October 1 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/jasonvey/night-shift-veterans-of-the-supernatural-wars-rpg?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7227929#item7227929,34,https://www.kicktraq.com/projects/jasonvey/night-shift-veterans-of-the-supernatural-wars-rpg/,RPG,,,Night Shift: Veterans of the Supernatural Wars RPG,31-Oct-19,Y,USD,"8,512.00",1,"8,512.00",Y,N,Y,"$8,512 ",106.00%,Ended,8512,1.60874E+12,October 3 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/auraplexstudios/all-is-madness-paranormal?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7266433#item7266433,36,https://www.kicktraq.com/projects/auraplexstudios/all-is-madness-paranormal/,RPG,,,All is Madness: Paranormal,31-Oct-19,Y,USD,251,1,251,Y,N,Y,$251 ,125.00%,Ended,251,1.60874E+12,October 16 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/sessionzero/the-cursed-collective-5e-pf-20-compatible-cursed-items?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7221217#item7221217,34,https://www.kicktraq.com/projects/sessionzero/the-cursed-collective-5e-pf-20-compatible-cursed-items/,5E,,,The Cursed Collective: 5E / PF 2.0 Compatible Cursed Items,1-Nov-19,Y,USD,"18,782.00",1,"18,782.00",Y,N,Y,"$18,782 ",375.00%,Ended,18782,1.60874E+12,October 1 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/warehouse23/hexagram-3-an-old-school-rpg-zine-for-the-fantasy-trip?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7275352#item7275352,37,https://www.kicktraq.com/projects/warehouse23/hexagram-3-an-old-school-rpg-zine-for-the-fantasy-trip/,non-5E,https://rpggeek.com/rpg/445/fantasy-trip,,"Hexagram #3, an Old-School RPG Zine for The Fantasy Trip",1-Nov-19,Y,USD,"17,804.00",1,"17,804.00",Y,N,Y,"$17,804 ",3560.00%,Ended,17804,1.60874E+12,October 21 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/terrorform2670/terrorform-surviving-the-dark?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7142477#item7142477,31,https://www.kicktraq.com/projects/terrorform2670/terrorform-surviving-the-dark/,RPG,,,TerrorForm: Surviving the Dark,1-Nov-19,Y,USD,"2,751.00",,Not Funded,N,Y,N,"$2,751 ",11.00%,Cancelled,0,1.60874E+12,September 2 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/1881168175/haunted-west-a-historical-weird-west-rpg-corebook?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7208975#item7208975,34,https://www.kicktraq.com/projects/1881168175/haunted-west-a-historical-weird-west-rpg-corebook/,RPG,,,"Haunted West, a Historical Weird West RPG Corebook",1-Nov-19,Y,USD,"53,883.00",1,"53,883.00",Y,N,Y,"$53,883 ",538.00%,Ended,53883,1.60874E+12,September 27 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/1625564009/charm-universal-role-playing-game?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7221654#item7221654,34,https://www.kicktraq.com/projects/1625564009/charm-universal-role-playing-game/,RPG,,,Charm Universal Role Playing Game,1-Nov-19,Y,USD,"2,630.00",1,Not Funded,N,N,N,"$2,630 ",93.00%,Ended,0,1.60874E+12,October 2 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/cosmicmirrorgames/moth-children?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7241130#item7241130,35,https://www.kicktraq.com/projects/cosmicmirrorgames/moth-children/,RPG,,,Moth Children | A Vampire TTRPG,1-Nov-19,Y,USD,"2,848.00",1,"2,848.00",Y,N,Y,"$2,848 ",399.00%,Ended,2848,1.60874E+12,October 8 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/midnight-tower/welcome-to-the-midnight-tower-campaign-page?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7227917#item7227917,34,https://www.kicktraq.com/projects/midnight-tower/welcome-to-the-midnight-tower-campaign-page/,5E,,,Welcome to the Midnight Tower campaign page!,2-Nov-19,Y,GBP,"7,970.00",1.2942,"10,314.77",Y,N,Y,"£7,970",6427.00%,Ended,10314.77,1.60874E+12,October 3 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/kaizokupress/rappan-athuk-completamente-in-italiano-per-dandd-v?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7203383#item7203383,33,https://www.kicktraq.com/projects/kaizokupress/rappan-athuk-completamente-in-italiano-per-dandd-v/,5E,,,RAPPAN ATHUK - Completamente in Italiano per D&D V,4-Nov-19,Y,USD,"15,801.00",1,"15,801.00",Y,N,Y,"$15,801 ",101.00%,Ended,15801,1.60874E+12,September 25 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/gamerstoolkit/quick-plots-rpg-cards-part-ii?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7236307#item7236307,34,https://www.kicktraq.com/projects/gamerstoolkit/quick-plots-rpg-cards-part-ii/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Quick Plots RPG Cards part II,4-Nov-19,Y,USD,"1,831.00",1,Not Funded,N,N,N,"$1,831 ",45.00%,Ended,0,1.60874E+12,October 5 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/dundaswestgames/ross-rifles?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7227935#item7227935,34,https://www.kicktraq.com/projects/dundaswestgames/ross-rifles/,RPG,,https://rpggeek.com/rpgsystem/17185/powered-apocalypse,Ross Rifles,4-Nov-19,Y,CAD,"18,260.00",0.76035,"13,883.99",Y,N,Y,"$18,260 CAD",280.00%,Ended,13883.99,1.60874E+12,October 4 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/768022427/japanese-and-northeast-asian-mythology-for-5e-and-pathfinder?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7240788#item7240788,35,https://www.kicktraq.com/projects/768022427/japanese-and-northeast-asian-mythology-for-5e-and-pathfinder/,5E,,,Japanese and Northeast Asian Mythology for 5e and Pathfinder,6-Nov-19,Y,USD,"3,850.00",1,"3,850.00",Y,N,Y,"$3,850 ",128.00%,Ended,3850,1.60874E+12,October 7 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/cmon/zombicide-2nd-edition?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7262687#item7262687,36,https://www.kicktraq.com/projects/cmon/zombicide-2nd-edition/,RPG,,,Zombicide: 2nd Edition,6-Nov-19,Y,USD,"3,409,944.00",1,"3,409,944.00",Y,N,Y,"$3,409,944 ",1363.00%,Ended,3409944,1.60874E+12,October 16 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/2kingsgames/the-legend-of-gimcrack-jack-family-rpg-adventure-book?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7242466#item7242466,35,https://www.kicktraq.com/projects/2kingsgames/the-legend-of-gimcrack-jack-family-rpg-adventure-book/,5E,,,"""The Legend of Gimcrack Jack"" Family RPG Adventure Book",7-Nov-19,Y,USD,"5,085.00",1,"5,085.00",Y,N,Y,"$5,085 ",101.00%,Ended,5085,1.60874E+12,October 8 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/1712665350/vector-attack-of-the-metapirates?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7236317#item7236317,35,https://www.kicktraq.com/projects/1712665350/vector-attack-of-the-metapirates/,non-5E,,,Vector! Attack of the Metapirates,7-Nov-19,Y,USD,903,1,Not Funded,N,N,N,$903 ,18.00%,Ended,0,1.60874E+12,October 7 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/1637945166/wolves-of-god-adventures-in-dark-ages-england?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7242469#item7242469,35,https://www.kicktraq.com/projects/1637945166/wolves-of-god-adventures-in-dark-ages-england/,RPG,,,Wolves of God: Adventures in Dark Ages England,7-Nov-19,Y,USD,"58,982.00",1,"58,982.00",Y,N,Y,"$58,982 ",235.00%,Ended,58982,1.60874E+12,October 8 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/jfli/twain?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7281435#item7281435,37,https://www.kicktraq.com/projects/jfli/twain/,RPG,,,Twain,7-Nov-19,Y,USD,"12,287.00",1,"12,287.00",Y,N,Y,"$12,287 ",245.00%,Ended,12287,1.60874E+12,October 8 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/ryanpmck/wardens-game?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7246882#item7246882,35,https://www.kicktraq.com/projects/ryanpmck/wardens-game/,RPG,,,Warden's Game,8-Nov-19,Y,USD,268,1,Not Funded,N,N,N,$268 ,2.00%,Ended,0,1.60874E+12,October 10 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/amazingtales/the-big-book-of-amazing-tales?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7246875#item7246875,35,https://www.kicktraq.com/projects/amazingtales/the-big-book-of-amazing-tales/,non-5E,https://rpggeek.com/rpg/48534/amazing-tales,,The Big Book of Amazing Tales,9-Nov-19,Y,USD,"11,990.00",1,"11,990.00",Y,N,Y,"$11,990 ",119.00%,Ended,11990,1.60874E+12,October 10 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/5527230/doikayt-a-jewish-ttrpg-anthology?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7281445#item7281445,37,https://www.kicktraq.com/projects/5527230/doikayt-a-jewish-ttrpg-anthology/,RPG,,,Doikayt: A Jewish TTRPG Anthology,9-Nov-19,Y,USD,"16,205.00",1,"16,205.00",Y,N,Y,"$16,205 ",324.00%,Ended,16205,1.60874E+12,October 10 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/icyheart/the-icy-heart-a-5e-adventure-path?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7248479#item7248479,35,https://www.kicktraq.com/projects/icyheart/the-icy-heart-a-5e-adventure-path/,5E,,,The Icy Heart: A 5E Adventure Path,10-Nov-19,Y,GBP,345,,Not Funded,N,Y,Y,£345,172.00%,Cancelled,0,1.60874E+12,October 10 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/apocalyptic-games/city-of-solstice-a-setting-for-osr-fantasy-campaigns?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7256792#item7256792,35,https://www.kicktraq.com/projects/apocalyptic-games/city-of-solstice-a-setting-for-osr-fantasy-campaigns/,non-5E,https://rpggeek.com/rpg/13239/original-dd-compatible-products,,City of Solstice: A Setting for OSR Fantasy Campaigns,10-Nov-19,Y,USD,"2,163.00",1,Not Funded,N,N,N,"$2,163 ",72.00%,Ended,0,1.60874E+12,October 11 2019,,,,1,,,,,,,
https://www.kickstarter.com/projects/wisdomsavemedia/pocket-companion-a-guide-to-cities-and-towns?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7256822#item7256822,36,https://www.kicktraq.com/projects/wisdomsavemedia/pocket-companion-a-guide-to-cities-and-towns/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Pocket Companion: A guide to Cities and Towns,10-Nov-19,Y,GBP,"25,486.00",1.279495,"32,609.21",Y,N,Y,"£25,486",1274.00%,Ended,32609.21,1.60874E+12,October 13 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/scavenger/scavenger-0?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7241125#item7241125,35,https://www.kicktraq.com/projects/scavenger/scavenger-0/,5E,,,Scavenger,11-Nov-19,Y,USD,"48,995.00",1,"48,995.00",Y,N,Y,"$48,995 ",979.00%,Ended,48995,1.60874E+12,October 8 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/2cgaming/grymmworld-a-5th-edition-fairy-tale-setting-by-grant-ellis?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7248477#item7248477,35,https://www.kicktraq.com/projects/2cgaming/grymmworld-a-5th-edition-fairy-tale-setting-by-grant-ellis/,5E,,,GrymmWorld - A 5th Edition Fairy-Tale Setting by Grant Ellis,11-Nov-19,Y,USD,"33,715.00",1,"33,715.00",Y,N,Y,"$33,715 ",240.00%,Ended,33715,1.60874E+12,October 10 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/ckg/castles-and-crusades-npc-almanac?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7259296#item7259296,36,https://www.kicktraq.com/projects/676918054/castles-and-crusades-npc-almanac/,non-5E,https://rpggeek.com/rpg/509/castles-crusades,,Castles & Crusades: NPC Almanac,12-Nov-19,Y,USD,"36,178.00",1,"36,178.00",Y,N,Y,"$36,178 ",1033.00%,Ended,36178,1.60874E+12,October 14 2019,,,,,1,,,,,,
https://www.kickstarter.com/projects/just99/ideas-3-hooks-and-plots-for-rpg-adventures-phase-3?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7303945#item7303945,38,https://www.kicktraq.com/projects/just99/ideas-3-hooks-and-plots-for-rpg-adventures-phase-3/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,IDEAS! 3 Hooks & Plots for RPG Adventures (Phase 3),13-Nov-19,Y,EUR,558,1.10105,614.39,Y,N,Y,€558,279.00%,Ended,614.39,1.60874E+12,November 1 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/shadesofvengeance/era-lost-legend-a-final-fantasy-inspired-rpg?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7259300#item7259300,36,https://www.kicktraq.com/projects/shadesofvengeance/era-lost-legend-a-final-fantasy-inspired-rpg/,RPG,,https://rpggeek.com/rpgsystem/35204/era-d10,Era: Lost Legend - A Final Fantasy-inspired RPG,13-Nov-19,Y,USD,"5,113.00",1,"5,113.00",Y,N,Y,"$5,113 ",170.00%,Ended,5113,1.60874E+12,October 14 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/renascentia/renascentia-rpg?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7259310#item7259310,36,https://www.kicktraq.com/projects/renascentia/renascentia-rpg/,RPG,,,Renascentia - RPG,13-Nov-19,Y,EUR,"1,274.00",,Not Funded,N,Y,N,"€1,274",5.00%,Cancelled,0,1.60874E+12,October 14 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/corpusmalicious/corpus-malicious-the-codex-of-evil-for-5e?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7261854#item7261854,36,https://www.kicktraq.com/projects/corpusmalicious/corpus-malicious-the-codex-of-evil-for-5e/,5E,,,Corpus Malicious - The Codex of Evil for 5E,14-Nov-19,Y,GBP,"94,132.00",1.288115,"121,252.84",Y,N,Y,"£94,132",1159.00%,Ended,121252.84,1.60874E+12,October 15 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/563681582/the-folio-24-and-25-double-edition-adventure-set?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7290216#item7290216,37,https://www.kicktraq.com/projects/563681582/the-folio-24-and-25-double-edition-adventure-set/,5E,,,The Folio #24 & #25 Double Edition Adventure Set,14-Nov-19,Y,USD,"5,049.00",1,"5,049.00",Y,N,Y,"$5,049 ",168.00%,Ended,5049,1.60874E+12,October 28 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/theruinrpg/the-ruin-5th-edition-post-apocalyptic-roleplaying-game?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7261855#item7261855,36,https://www.kicktraq.com/projects/theruinrpg/the-ruin-5th-edition-post-apocalyptic-roleplaying-game/,RPG,,https://rpggeek.com/rpg/25418/5e-game-system-product-dd-5th-edition-compatible,The Ruin: 5th Edition Post-Apocalyptic Roleplaying Game,14-Nov-19,Y,GBP,"4,285.00",,Not Funded,N,Y,Y,"£4,285",107.00%,Cancelled,0,1.60874E+12,October 15 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/darkstars/dark-stars?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7227922#item7227922,34,https://www.kicktraq.com/projects/darkstars/dark-stars/,RPG,,,Dark Stars,14-Nov-19,Y,AUD,"27,200.00",0.678665,"18,459.69",Y,N,Y,"$27,200 AUD",136.00%,Ended,18459.69,1.60874E+12,October 3 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/officinameningi/the-necronomicon-gamebook-carcosa?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7259377#item7259377,36,https://www.kicktraq.com/projects/officinameningi/the-necronomicon-gamebook-carcosa/,RPG,,,THE NECRONOMICON GAMEBOOK - CARCOSA,14-Nov-19,Y,EUR,"37,354.00",1.10198,"41,163.36",Y,N,Y,"€37,354",747.00%,Ended,41163.36,1.60874E+12,October 15 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/tabletopcrow/arcana-academy?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7261841#item7261841,36,https://www.kicktraq.com/projects/tabletopcrow/arcana-academy/,RPG,,,Arcana Academy,14-Nov-19,Y,USD,"33,707.00",1,"33,707.00",Y,N,Y,"$33,707 ",702.00%,Ended,33707,1.60874E+12,October 15 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/donjon-eddthe5th/edd-the-5th-cards?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7261856#item7261856,36,https://www.kicktraq.com/projects/donjon-eddthe5th/edd-the-5th-cards/,RPG,,,Edd the 5th Cards,14-Nov-19,Y,USD,79,1,Not Funded,N,N,N,$79 ,1.00%,Ended,0,1.60874E+12,October 15 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/densitymedia/hi-ho-a-single-player-larp?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7303940#item7303940,38,https://www.kicktraq.com/projects/densitymedia/hi-ho-a-single-player-larp/,RPG,,,Hi-Ho! A Single-Player LARP,14-Nov-19,Y,USD,300,1,300,Y,N,Y,$300 ,300.00%,Ended,300,1.60874E+12,November 1 2019,,,,,,,,,,,
