,,,1740264532988,,151,86,,0,,,,,,308,28,,,,,,,,,,,
Kickstarter Link,RPGGeek Item ID,RPGGeek Item Link,KickTraq Link,Type,Non-5E: For RPG,RPG: related to,Project Name,FundedDate,Ended?,Currency,Funding Level,Exchange Rate,LevelUSD,Funded?,Cancelled?,Reached Goal?,ExtractedFunding,ExtractedProgress,ExtractedTrend,Funded Value,Last Updated,Start Date,,,OSR Core,OSR Adjacent
"https://www.kickstarter.com/projects/666449184/steamcraft-rpg-players-guide?ref=bggforums',",item4598700,,https://www.kicktraq.com/projects/666449184/steamcraft-rpg-players-guide/,non-5E,https://rpggeek.com/rpg/22243/steamcraft,,SteamCraft RPG: Player's Guide,25 May 2016,Y,USD,"1,587.00",1,Not Funded,N,Y,N,"$1,587",33.00%,Cancelled,0,1611246118424,April 26 2016,,,,
"https://www.kickstarter.com/projects/samjokopublishing/the-veil-cyberpunk-rpg?ref=bggforums',",item4595967,,https://www.kicktraq.com/projects/samjokopublishing/the-veil-cyberpunk-rpg/,RPG,,https://rpggeek.com/rpgsystem/17185/powered-apocalypse,The Veil: Cyberpunk RPG,27 May 2016,Y,CAD,"21,073.00",0.76743,"16,172.05",Y,N,Y,"$21,073 CAD",273.00%,Ended,16172.05,1611246118428,April 25 2016,,,,
"https://www.kickstarter.com/projects/verantheacodex/mists-of-akuma-eastern-fantasy-noir-steampunk-for?ref=bggforums',",item4603895,,https://www.kicktraq.com/projects/verantheacodex/mists-of-akuma-eastern-fantasy-noir-steampunk-for/,5E,,,Mists of Akuma: Eastern Fantasy Noir Steampunk for D&D 5E,30 May 2016,Y,USD,"7,720.00",1,"7,720.00",Y,N,Y,"$7,720",110.00%,Ended,7720,1611246118430,April 29 2016,,,,
"https://www.kickstarter.com/projects/1141200191/the-lair-of-the-black-dragon?ref=bggforums',",item4547299,,https://www.kicktraq.com/projects/1141200191/the-lair-of-the-black-dragon/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,The Lair of the Black Dragon,30 May 2016,Y,USD,498.00,1,Not Funded,N,N,N,$498,49.00%,Ended,0,1611246118432,March 31 2016,,,,
"https://www.kickstarter.com/projects/584498067/ether-rpg-where-worlds-collide?ref=bggforums',",item4610705,,https://www.kicktraq.com/projects/584498067/ether-rpg-where-worlds-collide/,RPG,,,Ether RPG - Where Worlds Collide,1 Jun 2016,Y,USD,"14,427.00",1,"14,427.00",Y,N,Y,"$14,427",144.00%,Ended,14427,1611246118436,May 2 2016,,,,
"https://www.kickstarter.com/projects/gamesbyplaydate/hearts-blazing?ref=bggforums',",item4608200,,https://www.kicktraq.com/projects/gamesbyplaydate/hearts-blazing/,RPG,,,Hearts Blazing,1 Jun 2016,Y,USD,"6,023.00",1,"6,023.00",Y,N,Y,"$6,023",100.00%,Ended,6023,1611246118434,May 2 2016,,,,
"https://www.kickstarter.com/projects/1216685848/the-dark-eye-rpgenglish-edition?ref=bggforums',",item4614916,,https://www.kicktraq.com/projects/1216685848/the-dark-eye-rpgenglish-edition/,non-5E,https://rpggeek.com/rpg/25131/das-schwarze-auge-dsa-5th-edition,,The Dark Eye RPG—English Edition,2 Jun 2016,Y,USD,"147,512.00",1,"147,512.00",Y,N,Y,"$147,512",1475.00%,Ended,147512,1611246118438,May 5 2016,,,,
"https://www.kickstarter.com/projects/256321878/la-sombra-del-rey-demonio?ref=bggforums',",item4608197,,https://www.kicktraq.com/projects/256321878/la-sombra-del-rey-demonio/,non-5E,https://rpggeek.com/rpg/27061/shadow-demon-lord,,La Sombra del Rey Demonio,3 Jun 2016,Y,USD,"7,658.00",1,"7,658.00",Y,N,Y,"$7,658",117.00%,Ended,7658,1611246118440,May 2 2016,,,,
"https://www.kickstarter.com/projects/580604514/outer-edge?ref=bggforums',",item4613629,,https://www.kicktraq.com/projects/580604514/outer-edge/,RPG,,,Outer Edge,3 Jun 2016,Y,USD,"1,550.00",1,"1,550.00",Y,N,Y,"$1,550",155.00%,Ended,1550,1611246118442,May 4 2016,,,,
"https://www.kickstarter.com/projects/1409961192/age-of-cthulhu-9-the-lost-expedition?ref=bggforums',",item4629779,,https://www.kicktraq.com/projects/1409961192/age-of-cthulhu-9-the-lost-expedition/,non-5E,https://rpggeek.com/rpg/23113/call-cthulhu-7th-edition,,Age of Cthulhu 9: The Lost Expedition,7 Jun 2016,Y,USD,"15,008.00",1,"15,008.00",Y,N,Y,"$15,008",500.00%,Ended,15008,1611246118449,May 13 2016,,,,
"https://www.kickstarter.com/projects/501938537/thunder-hunters-20-level-pathfinder-adventure-path?ref=bggforums',",item4659502,,https://www.kicktraq.com/projects/501938537/thunder-hunters-20-level-pathfinder-adventure-path/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Thunder Hunters - 20 Level Pathfinder Adventure Path,7 Jun 2016,Y,USD,285.00,1,285.00,Y,N,Y,$285,285.00%,Ended,285,1611246118444,May 31 2016,,,,
"https://www.kickstarter.com/projects/577591872/the-warriors-of-zurn-roleplay-game?ref=bggforums',",item4617922,,https://www.kicktraq.com/projects/1582756696/murders-and-acquisitions-rpg/,RPG,,,Murders & Acquisitions RPG,7 Jun 2016,Y,USD,"6,000.00",1,"6,000.00",Y,N,Y,"$6,000",333.00%,Ended,6000,1611246118445,May 10 2016,,,,
"https://www.kickstarter.com/projects/1582756696/murders-and-acquisitions-rpg?ref=bggforums',",item4624104,,https://www.kicktraq.com/projects/1582756696/murders-and-acquisitions-rpg/,RPG,,,Murders & Acquisitions RPG,7 Jun 2016,Y,USD,"6,000.00",1,"6,000.00",Y,N,Y,"$6,000",333.00%,Ended,6000,1611246118447,May 10 2016,,,,
"https://www.kickstarter.com/projects/mortaine/threadbare-rpg-a-stitchpunk-tabletop-role-playing?ref=bggforums',",item4614915,,https://www.kicktraq.com/projects/mortaine/threadbare-rpg-a-stitchpunk-tabletop-role-playing/,RPG,,,Threadbare RPG: A stitchpunk tabletop role-playing game,8 Jun 2016,Y,USD,"11,919.00",1,"11,919.00",Y,N,Y,"$11,919",340.00%,Ended,11919,1611246118450,May 5 2016,,,,
"https://www.kickstarter.com/projects/burninggames/faith-a-garden-in-hell-rpg-starter-set-campaign?ref=bggforums',",item4624412,,https://www.kicktraq.com/projects/burninggames/faith-a-garden-in-hell-rpg-starter-set-campaign/,non-5E,https://rpggeek.com/rpg/26028/faith-sci-fi-rpg,,FAITH: A Garden in Hell - RPG Starter Set + Campaign,9 Jun 2016,Y,GBP,"19,474.00",1.44608,"28,160.96",Y,N,Y,"£19,474",194.00%,Ended,28160.96,1611246118452,May 10 2016,,,,
"https://www.kickstarter.com/projects/73428851/orc-invasion-20-levels-of-mayhem-for-dandd-5e-and?ref=bggforums',",item4674063,,https://www.kicktraq.com/projects/73428851/orc-invasion-20-levels-of-mayhem-for-dandd-5e-and/,5E,,,Orc Invasion - 20 Levels of Mayhem For D&D 5E and Pathfinder,11 Jun 2016,Y,USD,1.00,1,Not Funded,N,N,N,$1,1.00%,Ended,0,1611246118454,June 8 2016,,,,
"https://www.kickstarter.com/projects/778640200/sidekick-quests-secret-of-the-sewer-wizard?ref=bggforums',",item4624599,,https://www.kicktraq.com/projects/778640200/sidekick-quests-secret-of-the-sewer-wizard/,RPG,https://rpggeek.com/rpg/35706/sidekick-quests,,Sidekick Quests: Secret of the Sewer Wizard,12 Jun 2016,Y,USD,"9,318.00",1,"9,318.00",Y,N,Y,"$9,318",133.00%,Ended,9318,1611246118456,May 10 2016,,,,
"https://www.kickstarter.com/projects/blackwyrm/michael-satrans-journey-to-the-center-of-the-earth?ref=bggforums',",item4624416,,https://www.kicktraq.com/projects/blackwyrm/michael-satrans-journey-to-the-center-of-the-earth/,non-5E,https://rpggeek.com/rpg/11085/champions-hero-system-6,,Michael Satran's Journey to the Center of the Earth!,13 Jun 2016,Y,USD,"5,266.00",1,"5,266.00",Y,N,Y,"$5,266",105.00%,Ended,5266,1611246118458,May 10 2016,,,,
"https://www.kickstarter.com/projects/1191819023/ankur-kingdom-of-the-gods-rpg?ref=bggforums',",item4631583,,https://www.kicktraq.com/projects/1191819023/ankur-kingdom-of-the-gods-rpg/,RPG,,,ANKUR-kingdom of the gods RPG,13 Jun 2016,Y,USD,"6,048.00",1,"6,048.00",Y,N,Y,"$6,048",120.00%,Ended,6048,1611246118460,May 14 2016,,,,
"https://www.kickstarter.com/projects/darkcultgames/br-5-isle-of-the-ancients-fantasy-adventure-module?ref=bggforums',",item4635525,,https://www.kicktraq.com/projects/darkcultgames/br-5-isle-of-the-ancients-fantasy-adventure-module/,non-5E,https://rpggeek.com/rpg/13239/original-dd-compatible-products,,BR-5 Isle of the Ancients - Fantasy Adventure Module,14 Jun 2016,Y,USD,"2,591.00",1,"2,591.00",Y,N,Y,"$2,591",259.00%,Ended,2591,1611246118461,May 17 2016,,,1,
https://www.kickstarter.com/projects/ndpaoletta/a-grandiose-disaster?ref=bggforums,item4632986,,https://www.kicktraq.com/projects/ndpaoletta/a-grandiose-disaster/,RPG,,,A Grandiose Disaster,14 Jun 2016,Y,USD,"3,805.00",1,"3,805.00",Y,N,Y,"$3,805",190.00%,Ended,3805,1611246118462,May 15 2016,,,,
"https://www.kickstarter.com/projects/494568513/anthro-adventures-a-pathfinder-compatible-fantasy?ref=bggforums',",item4633934,,https://www.kicktraq.com/projects/494568513/anthro-adventures-a-pathfinder-compatible-fantasy/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,"Anthro-Adventures: A Pathfinder compatible, Fantasy RPG",15 Jun 2016,Y,USD,"7,613.00",1,"7,613.00",Y,N,Y,"$7,613",3045.00%,Ended,7613,1611246118464,May 16 2016,,,,
"https://www.kickstarter.com/projects/1575519826/pussy-chasers-the-legend-of-oral?ref=bggforums',",item4634535,,https://www.kicktraq.com/projects/1575519826/pussy-chasers-the-legend-of-oral/,RPG,,,Pussy Chasers: The Legend of Oral,16 Jun 2016,Y,EUR,"4,257.00",1.1256,"4,791.68",Y,N,Y,"€4,257",425.00%,Ended,4791.68,1611246118465,May 17 2016,,,,
"https://www.kickstarter.com/projects/563681582/the-folio-bonus-digital-content?ref=bggforums',",item4676078,,https://www.kicktraq.com/projects/563681582/the-folio-bonus-digital-content/,5E,,,The Folio: Bonus Digital Content,17 Jun 2016,Y,USD,"3,070.00",1,"3,070.00",Y,N,Y,"$3,070",102.00%,Ended,3070,1611246118468,June 10 2016,,,,
"https://www.kickstarter.com/projects/1773039209/goblin-punk-a-pathfinder-compatible-adventure?ref=bggforums',",item4638522,,https://www.kicktraq.com/projects/1773039209/goblin-punk-a-pathfinder-compatible-adventure/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Goblin Punk: A Pathfinder Compatible Adventure!,19 Jun 2016,Y,USD,866.00,1,866.00,Y,N,Y,$866,108.00%,Ended,866,1611246118469,May 20 2016,,,,
"https://www.kickstarter.com/projects/464014331/the-driftwood-verses?ref=bggforums',",item4643293,,https://www.kicktraq.com/projects/464014331/the-driftwood-verses/,non-5E,https://rpggeek.com/rpg/6581/lamentations-flame-princess,,The Driftwood Verses,22 Jun 2016,Y,USD,"15,334.00",1,"15,334.00",Y,N,Y,"$15,334",191.00%,Ended,15334,1611246118471,May 23 2016,,,,1
"https://www.kickstarter.com/projects/159466030/red-markets?ref=bggforums',",item4644607,,https://www.kicktraq.com/projects/159466030/red-markets/,RPG,,,Red Markets,22 Jun 2016,Y,USD,"72,248.00",1,"72,248.00",Y,N,Y,"$72,248",602.00%,Ended,72248,1611246118473,May 23 2016,,,,
"https://www.kickstarter.com/projects/cosmicmirrorgames/umbra-and-mirn-cosmic-mirror-rpg?ref=bggforums',",item4644446,,https://www.kicktraq.com/projects/cosmicmirrorgames/umbra-and-mirn-cosmic-mirror-rpg/,RPG,,,Umbra & Mirn | Cosmic Mirror RPG,22 Jun 2016,Y,USD,"1,687.00",1,"1,687.00",Y,N,Y,"$1,687",112.00%,Ended,1687,1611246118472,May 23 2016,,,,
https://www.kickstarter.com/projects/1861515217/hellywood-a-noir-tabletop-rpg/description,item4657191,,https://www.kicktraq.com/projects/1861515217/hellywood-a-noir-tabletop-rpg/,non-5E,https://rpggeek.com/rpg/4699/hellywood,,Hellywood — a noir tabletop RPG,23 Jun 2016,Y,USD,"21,103.00",1,"21,103.00",Y,N,Y,"$21,103",211.00%,Ended,21103,1611246118477,May 31 2016,,,,
https://www.kickstarter.com/projects/matthewjhanson/savage-drakonheim-city-of-bones-for-the-savage-wor?ref=bggforum,item4682567,,https://www.kicktraq.com/projects/matthewjhanson/savage-drakonheim-city-of-bones-for-the-savage-wor/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Savage Drakonheim - City of Bones for the Savage Worlds RPG,23 Jun 2016,Y,USD,"4,023.00",1,"4,023.00",Y,N,Y,"$4,023",402.00%,Ended,4023,1611246118475,June 14 2016,,,,
"https://www.kickstarter.com/projects/2103913595/warsong-fall-of-eldorande-rpg-players-guide?ref=bggforums',",item4677653,,https://www.kicktraq.com/projects/2103913595/warsong-fall-of-eldorande-rpg-players-guide/,non-5E,https://rpggeek.com/rpg/36283/warsong-fall-eldorande,,Warsong: Fall of Eldorande RPG Player's Guide,25 Jun 2016,Y,USD,"1,096.00",1,"1,096.00",Y,N,Y,"$1,096",313.00%,Ended,1096,1611246118478,June 11 2016,,,,
"https://www.kickstarter.com/projects/1588759266/leagues-of-gothic-horror-shapeshifters-and-vampire?ref=bggforums',",item4670531,,https://www.kicktraq.com/projects/1588759266/leagues-of-gothic-horror-shapeshifters-and-vampire/,non-5E,https://rpggeek.com/rpg/11973/leagues-adventure,,Leagues of Gothic Horror: Shapeshifters & Vampires,27 Jun 2016,Y,GBP,"6,312.00",1.3231,"8,351.41",Y,N,Y,"£6,312",157.00%,Ended,8351.41,1611246118482,June 6 2016,,,,
https://www.kickstarter.com/projects/t3kk3y/relaunch-whispers-of-starfall-a-5e-adventure-modul?ref=bggforums,https://rpggeek.com/geeklist/202074/item/4569772?commentid=6368981#comment6368981,,https://www.kicktraq.com/projects/t3kk3y/relaunch-whispers-of-starfall-a-5e-adventure-modul/,5E,,,Relaunch! Whispers of Starfall: a 5E adventure module,July 1 2016,Y,USD,"1,133.00",1,"1,133.00",Y,N,Y,"$1,133",226.00%,Ended,1133,1611246118484,June 1 2016,,,,
"https://www.kickstarter.com/projects/battlefieldpress/ninja-high-school-the-anime-and-manga-role-playing?ref=bggforums',",item4663173,,https://www.kicktraq.com/projects/battlefieldpress/ninja-high-school-the-anime-and-manga-role-playing/,RPG,,,Ninja High School the Anime and Manga Role Playing Game,2 Jul 2016,Y,USD,"10,001.00",1,"10,001.00",Y,N,Y,"$10,001",350.00%,Ended,10001,1611246118486,June 2 2016,,,,
"https://www.kickstarter.com/projects/259606561/buxia-tactics?ref=bggforums',",item4632343,,https://www.kicktraq.com/projects/259606561/buxia-tactics/,RPG,,,BuXia: Tactics,4 Jul 2016,Y,USD,375.00,1,Not Funded,N,Y,N,$375,12.00%,Cancelled,0,1611246118491,May 15 2016,,,,
"https://www.kickstarter.com/projects/maxadon96/fallout-based-pnp-pen-and-paper?ref=bggforums',",item4666499,,https://www.kicktraq.com/projects/maxadon96/fallout-based-pnp-pen-and-paper/,RPG,,,Fallout based PNP (pen and paper),July 4 2016,Y,EUR,292.00,1.1144,Not Funded,N,Y,N,€292,3.00%,Cancelled,0,1611246118489,June 4 2016,,,,
"https://www.kickstarter.com/projects/449518387/symbaroum-thistle-hold-wrath-of-the-warden?ref=bggforums',",item4682571,,https://www.kicktraq.com/projects/449518387/symbaroum-thistle-hold-wrath-of-the-warden/,non-5E,https://rpggeek.com/rpg/28932/symbaroum,,SYMBAROUM: Thistle Hold - Wrath of the Warden,July 5 2016,Y,SEK,"479,637.00",0.11712,"56,175.09",Y,N,Y,"kr479,637 SEK",959.00%,Ended,56175.09,1611246118493,June 14 2016,,,,
"https://www.kickstarter.com/projects/1152089861/freeway-warrior?ref=bggforums',",item4670548,,https://www.kicktraq.com/projects/1152089861/freeway-warrior/,RPG,,https://rpggeek.com/rpg/4190/freeway-warrior-gamebook,Freeway Warrior,6 Jul 2016,Y,SEK,"293,485.00",0.11722,"34,402.31",Y,N,Y,"kr293,485 SEK",586.00%,Ended,34402.31,1611246118496,June 6 2016,,,,
"https://www.kickstarter.com/projects/630008828/of-dreams-and-time-the-roleplaying-game?ref=bggforums',",item4670706,,https://www.kicktraq.com/projects/630008828/of-dreams-and-time-the-roleplaying-game/,RPG,,,Of Dreams and Time: The Roleplaying Game,July 7 2016,Y,USD,25.00,1,Not Funded,N,N,N,$25,2.00%,Ended,0,1611246118500,June 7 2016,,,,
"https://www.kickstarter.com/projects/115666883/urban-knights-1970s-crime-tv-roleplaying?ref=bggforums',",item4670702,,https://www.kicktraq.com/projects/115666883/urban-knights-1970s-crime-tv-roleplaying/,RPG,,,URBAN KNIGHTS: 1970s Crime TV Roleplaying!,7 Jul 2016,Y,USD,"3,616.00",1,"3,616.00",Y,N,Y,"$3,616",301.00%,Ended,3616,1611246118498,June 7 2016,,,,
"https://www.kickstarter.com/projects/2051137503/dungeon-dealer?ref=bggforums',",item4674059,,https://www.kicktraq.com/projects/2051137503/dungeon-dealer/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Dungeon Dealer,8 Jul 2016,Y,USD,"21,736.00",1,"21,736.00",Y,N,Y,"$21,736",869.00%,Ended,21736,1611246118501,June 8 2016,,,,
"https://www.kickstarter.com/projects/froggodgames/the-lost-lands-bards-gate-for-5e-pathfinder-and-sa?ref=bggforums',",item4650982,,https://www.kicktraq.com/projects/froggodgames/the-lost-lands-bards-gate-for-5e-pathfinder-and-sa/,5E,,,"The Lost Lands: Bard's Gate for 5E, Pathfinder, and S&W!",9 Jul 2016,Y,USD,"85,161.00",1,"85,161.00",Y,N,Y,"$85,161",121.00%,Ended,85161,1611246118503,May 27 2016,,,,
"https://www.kickstarter.com/projects/loresmyth/the-claws-of-madness-roleplaying-adventure-5e?ref=bggforums',",item4677405,,https://www.kicktraq.com/projects/loresmyth/the-claws-of-madness-roleplaying-adventure-5e/,5E,,,The Claws of Madness - Roleplaying Adventure 5e,10 Jul 2016,Y,USD,"1,727.00",1,"1,727.00",Y,N,Y,"$1,727",172.00%,Ended,1727,1611246118505,June 10 2016,,,,
https://www.kickstarter.com/projects/gemhammergrimoire/gemhammer-deck-of-many-things-redux-the-relaunchen?ref=bggforums,https://rpggeek.com/geeklist/202074/item/4428038?commentid=6389169#comment6389169,,https://www.kicktraq.com/projects/1777472051/gemhammer-deck-of-many-things-redux-the-relaunchen/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Gemhammer Deck of Many Things: Redux - The Relaunchening,July 10 2016,Y,USD,"10,158.00",1,"10,158.00",Y,N,Y,"$10,158",203.00%,Ended,10158,1611246118507,June 10 2016,,,,
"https://www.kickstarter.com/projects/1895250179/the-eldarlands-d20-rpg?ref=bggforums',",item4652510,,https://www.kicktraq.com/projects/1895250179/the-eldarlands-d20-rpg/,RPG,,,The Eldarlands© D20 RPG,11 Jul 2016,Y,USD,670.00,1,Not Funded,N,Y,N,$670,2.00%,Cancelled,0,1611246118509,May 27 2016,,,,
"https://www.kickstarter.com/projects/godsfall/godsfall-worldbook?ref=bggforums',",item4680599,,https://www.kicktraq.com/projects/godsfall/godsfall-worldbook/,5E,,,Godsfall Worldbook,12 Jul 2016,Y,USD,"31,569.00",1,"31,569.00",Y,N,Y,"$31,569",210.00%,Ended,31569,1611246118511,June 12 2016,,,,
"https://www.kickstarter.com/projects/josephleebush/oubliette-dark-fantasy-role-playing-second-edition-0?ref=bggforums',",item4694859,,https://www.kicktraq.com/projects/josephleebush/oubliette-dark-fantasy-role-playing-second-edition-0/,RPG,,https://rpggeek.com/rpgsystem/26506/fate-core,"Oubliette - Dark Fantasy Role-Playing, Second Edition Mark 2",July 13 2016,Y,USD,"5,089.00",1,"5,089.00",Y,N,Y,"$5,089",508.00%,Ended,5089,1611246118513,June 13 2016,,,,
"https://www.kickstarter.com/projects/lmetcalf/the-bogey-of-brindle-5e-adventure?ref=bggforums',",item4714455,,https://www.kicktraq.com/projects/lmetcalf/the-bogey-of-brindle-5e-adventure/,5E,,,The Bogey of Brindle - 5E adventure,July 16 2016,Y,USD,"3,708.00",1,"3,708.00",Y,N,Y,"$3,708",309.00%,Ended,3708,1611246118515,June 29 2016,,,,
"https://www.kickstarter.com/projects/skepnadstudios/units-the-scavenger-deck-illustrated-rpg-loot-card?ref=bggforums',",item4684699,,https://www.kicktraq.com/projects/skepnadstudios/units-the-scavenger-deck-illustrated-rpg-loot-card/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,"UNITS - The Scavenger Deck, illustrated rpg loot cards.",16 Jul 2016,Y,SEK,"40,068.00",0.11643,"4,665.12",Y,N,Y,"kr40,068 SEK",100.00%,Ended,4665.12,1611246118514,June 15 2016,,,,
"https://www.kickstarter.com/projects/critgames/5e-rpg-condition-cards?ref=bggforums',",item4670704,,https://www.kicktraq.com/projects/critgames/5e-rpg-condition-cards/,5E,,,5E RPG Condition Cards,July 18 2016,Y,EUR,"11,245.00",1.10697,"12,447.88",Y,N,Y,"€11,245",224.00%,Ended,12447.88,1611246118516,June 7 2016,,,,
"https://www.kickstarter.com/projects/stanshinn/dungeonesque-red-and-white-box-sets-5e-rpg?ref=bggforums',",item4696221,,https://www.kicktraq.com/projects/stanshinn/dungeonesque-red-and-white-box-sets-5e-rpg/,5E,,,Dungeonesque Red & White Box Sets (5e RPG),July 20 2016,Y,USD,"12,564.00",1,"12,564.00",Y,N,Y,"$12,564",314.00%,Ended,12564,1611246118518,June 21 2016,,,,
"https://www.kickstarter.com/projects/1409961192/mutant-crawl-classics-rpg-mcc-rpg?ref=bggforums',",item4714398,,https://www.kicktraq.com/projects/1409961192/mutant-crawl-classics-rpg-mcc-rpg/,RPG,,https://rpggeek.com/rpg/10737/dungeon-crawl-classics-role-playing-game,Mutant Crawl Classics RPG (MCC RPG),July 20 2016,Y,USD,"206,807.00",1,"206,807.00",Y,N,Y,"$206,807",1034.00%,Ended,206807,1611246118519,June 24 2016,,,,
"https://www.kickstarter.com/projects/2036759092/stellar-adventures?ref=bggforums',",item4714399,,https://www.kicktraq.com/projects/2036759092/stellar-adventures/,RPG,,https://rpggeek.com/rpg/1832/advanced-fighting-fantasy,Stellar Adventures,July 20 2016,Y,GBP,"7,032.00",1.32576,"9,322.74",Y,N,Y,"£7,032",200.00%,Ended,9322.74,1611246118520,June 25 2016,,,,
"https://www.kickstarter.com/projects/gamenatural/game-night-packs-handsome-maps-less-stress?ref=bggforums',",item4698167,,https://www.kicktraq.com/projects/gamenatural/game-night-packs-handsome-maps-less-stress/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,"Game Night Packs: Handsome Maps, Less Stress",22 Jul 2016,Y,USD,440.00,1,Not Funded,N,Y,N,$440,14.00%,Cancelled,0,1611246118522,June 22 2016,,,,
"https://www.kickstarter.com/projects/200664283/deluxe-v20-becketts-jyhad-diary?ref=bggforums',",item4699866,,https://www.kicktraq.com/projects/200664283/deluxe-v20-becketts-jyhad-diary/,non-5E,https://rpggeek.com/rpg/421/vampire-masquerade,,Deluxe V20 Beckett's Jyhad Diary,July 23 2016,Y,USD,"116,706.00",1,"116,706.00",Y,N,Y,"$116,706",291.00%,Ended,116706,1611246118524,June 23 2016,,,,
"https://www.kickstarter.com/projects/1424769463/terra-49?ref=bggforums',",item4671906,,https://www.kicktraq.com/projects/1424769463/terra-49/,RPG,,,Terra-49,27 Jul 2016,Y,EUR,"1,601.00",1.1069,Not Funded,N,Y,N,"€1,601",20.00%,Cancelled,0,1611246118525,June 8 2016,,,,
"https://www.kickstarter.com/projects/563681582/the-folio-10-the-cursed-temple-of-tefnut?ref=bggforums',",item4742433,,https://www.kicktraq.com/projects/563681582/the-folio-10-the-cursed-temple-of-tefnut/,5E,,,The Folio #10 The Cursed Temple of Tefnut,July 28 2016,Y,USD,"7,849.00",1,"7,849.00",Y,N,Y,"$7,849",156.00%,Ended,7849,1611246118527,July 18 2016,,,,
"https://www.kickstarter.com/projects/812349862/epic-rage?ref=bggforums',",item4714451,,https://www.kicktraq.com/projects/812349862/epic-rage/,RPG,,,Epic R.A.G.E.,July 28 2016,Y,USD,679.00,1,Not Funded,N,N,N,$679,13.00%,Ended,0,1611246118529,June 28 2016,,,,
"https://www.kickstarter.com/projects/verantheacodex/veranthea-codex-collection-radical-books-for-pathf?ref=bggforums',",item4736531,,https://www.kicktraq.com/projects/verantheacodex/veranthea-codex-collection-radical-books-for-pathf/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Veranthea Codex Collection: Radical Books for Pathfinder RPG,July 29 2016,Y,USD,"2,532.00",1,"2,532.00",Y,N,Y,"$2,532",253.00%,Ended,2532,1611246118530,July 15 2016,,,,
https://www.kickstarter.com/projects/1424769463/terra-49-0?ref=bggforums,https://rpggeek.com/geeklist/202074/item/4671906?commentid=6433860#comment6433860,,https://www.kicktraq.com/projects/1424769463/terra-49-0/,RPG,,,Terra-49,July 31 2016,Y,USD,"2,042.00",1,"2,042.00",Y,N,Y,"$2,042",102.00%,Ended,2042,1611246118532,July 1 2016,,,,
"https://www.kickstarter.com/projects/1344826513/meridian-a-story-game-of-journeys-wondrous-and-fan?ref=bggforums',",item4714459,,https://www.kicktraq.com/projects/1344826513/meridian-a-story-game-of-journeys-wondrous-and-fan/,RPG,,,Meridian: A Story Game of Journeys Wondrous and Fantastical,August 2 2016,Y,USD,"7,016.00",1,"7,016.00",Y,N,Y,"$7,016",233.00%,Ended,7016,1611246118534,July 1 2016,,,,
"https://www.kickstarter.com/projects/1750773027/inspiration-cards-player-rewards-for-dandd-5e?ref=bggforums',",item4745776,,https://www.kicktraq.com/projects/1750773027/inspiration-cards-player-rewards-for-dandd-5e/,5E,,,Inspiration Cards - Player Rewards for D&D 5e,August 5 2016,Y,USD,"1,397.00",1,Not Funded,N,Y,N,"$1,397",34.00%,Cancelled,0,1611246118537,July 20 2016,,,,
"https://www.kickstarter.com/projects/835614511/role-vs-roll-a-rpg-character-development-tool?ref=bggforums',",item4733794,,https://www.kicktraq.com/projects/835614511/role-vs-roll-a-rpg-character-development-tool/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Role vs. Roll - A RPG Character development tool,August 5 2016,Y,AUD,"3,023.00",0.7616,Not Funded,N,Y,N,"$3,023 AUD",12.00%,Cancelled,0,1611246118536,July 6 2016,,,,
https://www.kickstarter.com/projects/1364690924/remember-the-storm-roleplaying-game?ref=bggforum,item4721922,,https://www.kicktraq.com/projects/1364690924/remember-the-storm-roleplaying-game/,RPG,,,Remember The Storm Roleplaying Game,August 6 2016,Y,GBP,50.00,1.307394,Not Funded,N,N,N,£50,10.00%,Ended,0,1611246118538,July 7 2016,,,,
"https://www.kickstarter.com/projects/shadesofvengeance/era-silence-a-fantasy-rpg-where-characters-may-not?ref=bggforums',",item4714460,,https://www.kicktraq.com/projects/shadesofvengeance/era-silence-a-fantasy-rpg-where-characters-may-not/,RPG,,https://rpggeek.com/rpgsystem/35204/era-d10,Era: Silence - A Fantasy RPG where characters may not speak!,August 7 2016,Y,GBP,"2,560.00",1.30839,"3,349.48",Y,N,Y,"£2,560",170.00%,Ended,3349.48,1611246118540,July 1 2016,,,,
"https://www.kickstarter.com/projects/1394597776/strange-magic-2-new-magic-systems-for-pathfinder-d?ref=bggforums',",item4727816,,https://www.kicktraq.com/projects/1394597776/strange-magic-2-new-magic-systems-for-pathfinder-d/,5E,,,Strange Magic 2 - New Magic Systems for Pathfinder + D&D 5e,August 9 2016,Y,USD,"6,700.00",1,"6,700.00",Y,N,Y,"$6,700",167.00%,Ended,6700,1611246118542,July 10 2016,,,,
