,,,1740264674547,467,,"$1,167.12",,0,,,"83,469.82",,,"43,698.70",1237,70,31,,,5191,,,,,,,,,,
Kickstarter Link,RPGGeek List Item,RPGGeek List Page,KickTraq Link,Type,Linked RPGs ,RPG: related to,Project Name,FundedDate,Ended?,Currency,Funding Level,Exchange Rate,LevelUSD,Funded?,Cancelled?,Reached Goal?,ExtractedFunding,ExtractedProgress,ExtractedTrend,Funded Value,Last Updated,Start Date,,,,,,,OSR Core,OSR Adjacent
https://www.kickstarter.com/projects/1972378713/the-hike-that-binds-us-wintertide-expansion?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8068193#item8068193,,https://www.kicktraq.com/projects/1972378713/the-hike-that-binds-us-wintertide-expansion/,non-5E,,,The Hike That Binds Us: Wintertide Expansion,January 28 2021,Y,CAD,"2,547.00",0.77935,"1,985.00",Y,N,Y,"$2,547 CAD",509.00%,Ended,1985,1645138605315,January 5 2021,"A winter themed expansion for the role-playing game ""The Hike That Binds Us"". Adds new items, actions, and a story campaign.",https://ksr-ugc.imgix.net/assets/031/461/815/9b0ba2de924d8d927903d40c78cd05ac_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1605719048&auto=format&frame=1&q=92&s=b4fe52356fab335678901097fb394319,"[size=14][b][url=https://www.kickstarter.com/projects/1972378713/the-hike-that-binds-us-wintertide-expansion?ref=discovery_category_newest]The Hike That Binds Us: Wintertide Expansion[/url][/b][/size][q]A winter themed expansion for the role-playing game ""The Hike That Binds Us"". Adds new items, actions, and a story campaign.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/031/461/815/9b0ba2de924d8d927903d40c78cd05ac_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1605719048&auto=format&frame=1&q=92&s=b4fe52356fab335678901097fb394319[/inlineimg][/floatleft][b]Deadline:[/b]01-28-2021[url=https://www.kicktraq.com/projects/1972378713/the-hike-that-binds-us-wintertide-expansion/][IMG]https://www.kicktraq.com/projects/1972378713/the-hike-that-binds-us-wintertide-expansion//minichart.png[/IMG][/url]",$389.98,,,,
https://www.kickstarter.com/projects/mrmatthew/tapestry-mint-tin-rpg?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8086635#item8086635,,https://www.kicktraq.com/projects/mrmatthew/tapestry-mint-tin-rpg/,RPG,,,Tapestry: Mint Tin RPG,January 28 2021,Y,USD,"3,996.00",1,"3,996.00",Y,N,Y,"$3,996",266.00%,Ended,3996,1645138605319,January 14 2021,"Any story, anywhere with this mint tin storytelling game. #Make/100",https://ksr-ugc.imgix.net/assets/031/961/822/40cca0f89d39ee9f70ec6ed3f1000266_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1610215364&auto=format&frame=1&q=92&s=01c48bb966000930d8d5dde6f366069d,"[size=14][b][url=https://www.kickstarter.com/projects/mrmatthew/tapestry-mint-tin-rpg?ref=discovery_category_newest]Tapestry: Mint Tin RPG[/url][/b][/size][q]Any story, anywhere with this mint tin storytelling game. #Make/100[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/031/961/822/40cca0f89d39ee9f70ec6ed3f1000266_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1610215364&auto=format&frame=1&q=92&s=01c48bb966000930d8d5dde6f366069d[/inlineimg][/floatleft][b]Deadline:[/b]01-28-2021[url=https://www.kicktraq.com/projects/mrmatthew/tapestry-mint-tin-rpg/][IMG]https://www.kicktraq.com/projects/mrmatthew/tapestry-mint-tin-rpg//minichart.png[/IMG][/url]","$1,502.26",,,,
https://www.kickstarter.com/projects/wildmagic/ledger-of-endeavor?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8080532#item8080532,,https://www.kicktraq.com/projects/wildmagic/ledger-of-endeavor/,5E,,,Ledger of Endeavors,January 29 2021,Y,USD,380.00,1,380.00,Y,N,Y,$380,1151.00%,Ended,380,1645138605321,January 12 2021,INCENTIVE TO SUCCEED! Reward your RPG Character in-game while ACTUALLY fulfilling your New Years resolutions and real-life goals,https://ksr-ugc.imgix.net/assets/031/925/842/2359492ce6bdbdc1ebadde58d751c717_original.jpeg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1609901989&auto=format&frame=1&q=92&s=ee018cabd74a6e84e87bfc53efa344b4,[size=14][b][url=https://www.kickstarter.com/projects/wildmagic/ledger-of-endeavor?ref=discovery_category_newest]Ledger of Endeavors[/url][/b][/size][q]INCENTIVE TO SUCCEED! Reward your RPG Character in-game while ACTUALLY fulfilling your New Years resolutions and real-life goals[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/031/925/842/2359492ce6bdbdc1ebadde58d751c717_original.jpeg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1609901989&auto=format&frame=1&q=92&s=ee018cabd74a6e84e87bfc53efa344b4[/inlineimg][/floatleft][b]Deadline:[/b]01-29-2021[url=https://www.kicktraq.com/projects/wildmagic/ledger-of-endeavor/][IMG]https://www.kicktraq.com/projects/wildmagic/ledger-of-endeavor//minichart.png[/IMG][/url],$33.01,,,,
https://www.kickstarter.com/projects/2029996743/stop-the-gririoh?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8099682#item8099682,,https://www.kicktraq.com/projects/2029996743/stop-the-gririoh/,5E,,,Stop The Gririoh!,January 29 2021,Y,EUR,521.00,1.2138,632.39,Y,N,Y,€521,521.00%,Ended,632.39,1645138605322,January 22 2021,"The sleeping giant was awakened. DnD 5e, Pathfinder and system neutral compatible adventure boss + adventure hook.",https://ksr-ugc.imgix.net/assets/032/065/448/0acc603d6c0f56ad3e3a6e6ac013e8fa_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1611088072&auto=format&frame=1&q=92&s=4fa1fe1ed866a8a2b6efe29e4992c971,"[size=14][b][url=https://www.kickstarter.com/projects/2029996743/stop-the-gririoh?ref=discovery_category_newest]Stop The Gririoh![/url][/b][/size][q]The sleeping giant was awakened. DnD 5e, Pathfinder and system neutral compatible adventure boss + adventure hook.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/032/065/448/0acc603d6c0f56ad3e3a6e6ac013e8fa_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1611088072&auto=format&frame=1&q=92&s=4fa1fe1ed866a8a2b6efe29e4992c971[/inlineimg][/floatleft][b]Deadline:[/b]01-29-2021[url=https://www.kicktraq.com/projects/2029996743/stop-the-gririoh/][IMG]https://www.kicktraq.com/projects/2029996743/stop-the-gririoh//minichart.png[/IMG][/url]",$121.38,,,,
https://www.kickstarter.com/projects/jnohr/mork-borg-cult-heretic?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8086638#item8086638,,https://www.kicktraq.com/projects/jnohr/mork-borg-cult-heretic/,non-5E,https://rpggeek.com/rpg/56344/mork-borg,,MÖRK BORG CULT: HERETIC,January 29 2021,Y,SEK,"1,399,366.00",0.1196115,"167,380.27",Y,N,Y,"kr1,399,366 SEK",1399.00%,Ended,167380.27,1645138605324,January 14 2021,A zine of misadventure and malice from the MÖRK BORG CULT. ,https://ksr-ugc.imgix.net/assets/031/650/467/dc5f2d372c281997140f6d41e0cbd534_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1607123858&auto=format&frame=1&q=92&s=c80dad3e5925dc76d1bdcf50a26ffb08,[size=14][b][url=https://www.kickstarter.com/projects/jnohr/mork-borg-cult-heretic?ref=discovery_category_newest]MÖRK BORG CULT: HERETIC[/url][/b][/size][q]A zine of misadventure and malice from the MÖRK BORG CULT. [/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/031/650/467/dc5f2d372c281997140f6d41e0cbd534_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1607123858&auto=format&frame=1&q=92&s=c80dad3e5925dc76d1bdcf50a26ffb08[/inlineimg][/floatleft][b]Deadline:[/b]01-29-2021[url=https://www.kicktraq.com/projects/jnohr/mork-borg-cult-heretic/][IMG]https://www.kicktraq.com/projects/jnohr/mork-borg-cult-heretic//minichart.png[/IMG][/url],"$11,964.28",,,,1
https://www.kickstarter.com/projects/spaceaces/space-aces-rpg-the-new-guidebook?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8068186#item8068186,,https://www.kicktraq.com/projects/spaceaces/space-aces-rpg-the-new-guidebook/,RPG,,,Space Aces: TNG (The New Guidebook),January 29 2021,Y,USD,"10,037.00",1,"10,037.00",Y,N,Y,"$10,037",716.00%,Ended,10037,1645138605326,January 5 2021,"Lighthearted, lightweight, optimistic sci-fi RPG toolkit system for rollicking romps through space for GM led groups, co-op & solo play",https://ksr-ugc.imgix.net/assets/031/855/005/1ffdc48d72d35882edc734864d3c8d24_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1609196480&auto=format&frame=1&q=92&s=00b799f3f33910ed296a6b33cc606192,"[size=14][b][url=https://www.kickstarter.com/projects/spaceaces/space-aces-rpg-the-new-guidebook?ref=discovery_category_newest]Space Aces: TNG (The New Guidebook)[/url][/b][/size][q]Lighthearted, lightweight, optimistic sci-fi RPG toolkit system for rollicking romps through space for GM led groups, co-op & solo play[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/031/855/005/1ffdc48d72d35882edc734864d3c8d24_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1609196480&auto=format&frame=1&q=92&s=00b799f3f33910ed296a6b33cc606192[/inlineimg][/floatleft][b]Deadline:[/b]01-29-2021[url=https://www.kicktraq.com/projects/spaceaces/space-aces-rpg-the-new-guidebook/][IMG]https://www.kicktraq.com/projects/spaceaces/space-aces-rpg-the-new-guidebook//minichart.png[/IMG][/url]","$1,401.82",,,,
https://www.kickstarter.com/projects/limitless-adventures/limitless-encounters-vol-3?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8063470#item8063470,,https://www.kicktraq.com/projects/limitless-adventures/limitless-encounters-vol-3/,5E,,,Limitless Encounters vol. 3,January 30 2021,Y,USD,"34,028.00",1,"34,028.00",Y,N,Y,"$34,028",680.00%,Ended,34028,1645138605327,January 4 2021,100 5e random encounters with new monsters and 300 adventure hooks!,https://ksr-ugc.imgix.net/assets/031/774/970/16395680269ba38d6f33e8f861d37eef_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1608247354&auto=format&frame=1&q=92&s=bfe7b8332f3d43b238e13d8120a03ac7,[size=14][b][url=https://www.kickstarter.com/projects/limitless-adventures/limitless-encounters-vol-3?ref=discovery_category_newest]Limitless Encounters vol. 3[/url][/b][/size][q]100 5e random encounters with new monsters and 300 adventure hooks![/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/031/774/970/16395680269ba38d6f33e8f861d37eef_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1608247354&auto=format&frame=1&q=92&s=bfe7b8332f3d43b238e13d8120a03ac7[/inlineimg][/floatleft][b]Deadline:[/b]01-30-2021[url=https://www.kicktraq.com/projects/limitless-adventures/limitless-encounters-vol-3/][IMG]https://www.kicktraq.com/projects/limitless-adventures/limitless-encounters-vol-3//minichart.png[/IMG][/url],"$5,004.12",,,,
https://www.kickstarter.com/projects/aeres/the-chronicles-of-aeres-a-classical-fantasy-setting-for-5e/description,,,https://www.kicktraq.com/projects/aeres/the-chronicles-of-aeres-a-classical-fantasy-setting-for-5e/,5E,,,The Chronicles of Aeres: A classical fantasy setting for 5E,January 31 2021,Y,USD,"13,096.00",1,"13,096.00",Y,N,Y,"$13,096",291.00%,Ended,13096,1645138605329,January 1 2021,"A nostalgic, old-school campaign setting for 5th Edition roleplaying! Inspired by the golden age of 20th century fantasy and RPGs.",https://ksr-ugc.imgix.net/assets/031/595/003/7267cb172af7e77ca53f9c6af1c48d35_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1606750281&auto=format&frame=1&q=92&s=2e9beef6a616a312f0d163eccecbd330,"[size=14][b][url=https://www.kickstarter.com/projects/aeres/the-chronicles-of-aeres-a-classical-fantasy-setting-for-5e/description]The Chronicles of Aeres: A classical fantasy setting for 5E[/url][/b][/size][q]A nostalgic, old-school campaign setting for 5th Edition roleplaying! Inspired by the golden age of 20th century fantasy and RPGs.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/031/595/003/7267cb172af7e77ca53f9c6af1c48d35_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1606750281&auto=format&frame=1&q=92&s=2e9beef6a616a312f0d163eccecbd330[/inlineimg][/floatleft][b]Deadline:[/b]01-31-2021[url=https://www.kicktraq.com/projects/aeres/the-chronicles-of-aeres-a-classical-fantasy-setting-for-5e/][IMG]https://www.kicktraq.com/projects/aeres/the-chronicles-of-aeres-a-classical-fantasy-setting-for-5e//minichart.png[/IMG][/url]","$4,500.34",,,,
https://www.kickstarter.com/projects/cns5/land-of-the-rising-sun-0?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8078714#item8078714,,https://www.kicktraq.com/projects/cns5/land-of-the-rising-sun-0/,non-5E,https://rpggeek.com/rpg/59408/chivalry-sorcery-5th-edition,,Land of the Rising Sun,January 31 2021,Y,GBP,"21,369.00",1.3698,"29,271.26",Y,N,Y,"£21,369",213.00%,Ended,29271.26,1645138605330,January 11 2021,A Feudal Japanese expansion for Chivalry & Sorcery 5th Edition,https://ksr-ugc.imgix.net/assets/031/647/559/73d9f181f093a24e6f937c21c6d2c528_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1607104724&auto=format&frame=1&q=92&s=5bb60a3724c79b5f18140960370b16b5,[size=14][b][url=https://www.kickstarter.com/projects/cns5/land-of-the-rising-sun-0?ref=discovery_category_newest]Land of the Rising Sun[/url][/b][/size][q]A Feudal Japanese expansion for Chivalry & Sorcery 5th Edition[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/031/647/559/73d9f181f093a24e6f937c21c6d2c528_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1607104724&auto=format&frame=1&q=92&s=5bb60a3724c79b5f18140960370b16b5[/inlineimg][/floatleft][b]Deadline:[/b]01-31-2021[url=https://www.kicktraq.com/projects/cns5/land-of-the-rising-sun-0/][IMG]https://www.kicktraq.com/projects/cns5/land-of-the-rising-sun-0//minichart.png[/IMG][/url],"$13,742.37",,,,
https://www.kickstarter.com/projects/driftersquarterly/the-drifters-quarterly-vol-1and2?ref=discovery_category_newest,,,https://www.kicktraq.com/projects/driftersquarterly/the-drifters-quarterly-vol-1and2/,5E,,,The Drifter's Quarterly: Vol. 1&2,February 1 2021,Y,USD,"2,528.00",1,Not Funded,N,Y,N,"$2,528",63.00%,Cancelled,0,1645138605332,January 11 2021,A quarterly print magazine for TTRPGs!,https://ksr-ugc.imgix.net/assets/031/983/327/c394535bb59afb58e225cd97ff701bb2_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1610408599&auto=format&frame=1&q=92&s=129d30268440bd4ac16a6d99113d5553,[size=14][b][url=https://www.kickstarter.com/projects/driftersquarterly/the-drifters-quarterly-vol-1and2?ref=discovery_category_newest]The Drifter's Quarterly: Vol. 1&2[/url][/b][/size][q]A quarterly print magazine for TTRPGs![/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/031/983/327/c394535bb59afb58e225cd97ff701bb2_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1610408599&auto=format&frame=1&q=92&s=129d30268440bd4ac16a6d99113d5553[/inlineimg][/floatleft][b]Deadline:[/b]02-01-2021[url=https://www.kicktraq.com/projects/driftersquarterly/the-drifters-quarterly-vol-1and2/][IMG]https://www.kicktraq.com/projects/driftersquarterly/the-drifters-quarterly-vol-1and2//minichart.png[/IMG][/url],,4012.698413,,,
https://www.kickstarter.com/projects/bannister/make-100-fantasy-city-locations?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8080535#item8080535,,https://www.kicktraq.com/projects/bannister/make-100-fantasy-city-locations/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Make-100 Fantasy City Locations,February 2 2021,Y,AUD,"9,107.00",0.759705,"6,918.63",Y,N,Y,"$9,107 AUD",728.00%,Ended,6918.63,1645138605334,January 12 2021,"You Create the City Locations, I'll Draw it on one big map and send everyone a copy (PDF) from only $6!",https://ksr-ugc.imgix.net/assets/031/924/234/f91bc308d103772791b8a8b48fbf5e81_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1609888310&auto=format&frame=1&q=92&s=a49eda75491eb9e36fcbb0a5d61bf980,"[size=14][b][url=https://www.kickstarter.com/projects/bannister/make-100-fantasy-city-locations?ref=discovery_category_newest]Make-100 Fantasy City Locations[/url][/b][/size][q]You Create the City Locations, I'll Draw it on one big map and send everyone a copy (PDF) from only $6![/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/031/924/234/f91bc308d103772791b8a8b48fbf5e81_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1609888310&auto=format&frame=1&q=92&s=a49eda75491eb9e36fcbb0a5d61bf980[/inlineimg][/floatleft][b]Deadline:[/b]02-02-2021[url=https://www.kicktraq.com/projects/bannister/make-100-fantasy-city-locations/][IMG]https://www.kicktraq.com/projects/bannister/make-100-fantasy-city-locations//minichart.png[/IMG][/url]",$950.36,,,,
https://www.kickstarter.com/projects/kibblestasty/kibbles-compendium-of-craft-and-creation?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8068200#item8068200,,https://www.kicktraq.com/projects/kibblestasty/kibbles-compendium-of-craft-and-creation/,5E,,,Kibbles' Compendium of Craft and Creation,February 4 2021,Y,USD,"194,420.00",1,"194,420.00",Y,N,Y,"$194,420",1944.00%,Ended,194420,1645138605339,January 5 2021,"A book of Classes, Crafting, Psionics, & More for D&D 5e!",https://ksr-ugc.imgix.net/assets/031/805/503/69a6b5eed1fb074519e11235ee5def53_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1608586294&auto=format&frame=1&q=92&s=6201a39cf6814ae24d7813a5ea72736e,"[size=14][b][url=https://www.kickstarter.com/projects/kibblestasty/kibbles-compendium-of-craft-and-creation?ref=discovery_category_newest]Kibbles' Compendium of Craft and Creation[/url][/b][/size][q]A book of Classes, Crafting, Psionics, & More for D&D 5e![/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/031/805/503/69a6b5eed1fb074519e11235ee5def53_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1608586294&auto=format&frame=1&q=92&s=6201a39cf6814ae24d7813a5ea72736e[/inlineimg][/floatleft][b]Deadline:[/b]02-04-2021[url=https://www.kicktraq.com/projects/kibblestasty/kibbles-compendium-of-craft-and-creation/][IMG]https://www.kicktraq.com/projects/kibblestasty/kibbles-compendium-of-craft-and-creation//minichart.png[/IMG][/url]","$10,001.03",,,,
https://www.kickstarter.com/projects/ddsdnd/rescue-at-griffoncrag-pass-a-5e-adventure?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8068199#item8068199,,https://www.kicktraq.com/projects/ddsdnd/rescue-at-griffoncrag-pass-a-5e-adventure/,5E,,,Rescue at Griffoncrag Pass: a 5E Adventure,February 4 2021,Y,USD,"5,691.00",1,"5,691.00",Y,N,Y,"$5,691",948.00%,Ended,5691,1645138605335,January 5 2021,"A maritime-rescue adventure for a party of three to five characters of 1st level,",https://ksr-ugc.imgix.net/assets/031/322/930/8c0c982bb124a4097a0642352219a21e_original.JPG?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1604765719&auto=format&frame=1&q=92&s=217ce411f8c54cb09b187c92108a36f6,"[size=14][b][url=https://www.kickstarter.com/projects/ddsdnd/rescue-at-griffoncrag-pass-a-5e-adventure?ref=discovery_category_newest]Rescue at Griffoncrag Pass: a 5E Adventure[/url][/b][/size][q]A maritime-rescue adventure for a party of three to five characters of 1st level,[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/031/322/930/8c0c982bb124a4097a0642352219a21e_original.JPG?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1604765719&auto=format&frame=1&q=92&s=217ce411f8c54cb09b187c92108a36f6[/inlineimg][/floatleft][b]Deadline:[/b]02-04-2021[url=https://www.kicktraq.com/projects/ddsdnd/rescue-at-griffoncrag-pass-a-5e-adventure/][IMG]https://www.kicktraq.com/projects/ddsdnd/rescue-at-griffoncrag-pass-a-5e-adventure//minichart.png[/IMG][/url]",$600.32,,,,
https://www.kickstarter.com/projects/rynoch/grave-matters-a-new-skeletal-expansion-for-mork-borg?ref=discovery_category_newest,,,https://www.kicktraq.com/projects/rynoch/grave-matters-a-new-skeletal-expansion-for-mork-borg/,non-5E,https://rpggeek.com/rpg/56344/mork-borg,,"Grave Matters, a new skeletal expansion for Mörk Borg",February 4 2021,Y,EUR,"2,035.00",1.19664,"2,435.16",Y,N,Y,"€2,035",2642.00%,Ended,2435.16,1645138605341,January 19 2021,New Uses for Dry Corpses.,https://ksr-ugc.imgix.net/assets/031/960/183/c410ca79750afe69a6a7917ab7d7463e_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1610202280&auto=format&frame=1&q=92&s=0c3e86182e3fb26670193830bf285174,"[size=14][b][url=https://www.kickstarter.com/projects/rynoch/grave-matters-a-new-skeletal-expansion-for-mork-borg?ref=discovery_category_newest]Grave Matters, a new skeletal expansion for Mörk Borg[/url][/b][/size][q]New Uses for Dry Corpses.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/031/960/183/c410ca79750afe69a6a7917ab7d7463e_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1610202280&auto=format&frame=1&q=92&s=0c3e86182e3fb26670193830bf285174[/inlineimg][/floatleft][b]Deadline:[/b]02-04-2021[url=https://www.kicktraq.com/projects/rynoch/grave-matters-a-new-skeletal-expansion-for-mork-borg/][IMG]https://www.kicktraq.com/projects/rynoch/grave-matters-a-new-skeletal-expansion-for-mork-borg//minichart.png[/IMG][/url]",$92.17,,,,1
https://www.kickstarter.com/projects/itbboardgames/alba-an-open-world-adventure-book?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8080538#item8080538,,https://www.kicktraq.com/projects/itbboardgames/alba-an-open-world-adventure-book/,RPG,,https://rpggeek.com/rpgsystem/22884/systemless-gamebooks,📚 Alba - an Open World Adventure Book 📚,February 4 2021,Y,GBP,"272,795.00",1.36742,"373,025.34",Y,N,Y,"£272,795",5455.00%,Ended,373025.34,1645138605343,January 12 2021,"An innovative branching narrative gamebook, set in a desolate post-apocalyptic world. How will your journey end?",https://ksr-ugc.imgix.net/assets/031/344/268/95ce3b40a61fabf46482bb1d9f418a92_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1604942897&auto=format&frame=1&q=92&s=5740f7701480e329a73806b7cad78ce0,"[size=14][b][url=https://www.kickstarter.com/projects/itbboardgames/alba-an-open-world-adventure-book?ref=discovery_category_newest]📚 Alba - an Open World Adventure Book 📚[/url][/b][/size][q]An innovative branching narrative gamebook, set in a desolate post-apocalyptic world. How will your journey end?[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/031/344/268/95ce3b40a61fabf46482bb1d9f418a92_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1604942897&auto=format&frame=1&q=92&s=5740f7701480e329a73806b7cad78ce0[/inlineimg][/floatleft][b]Deadline:[/b]02-04-2021[url=https://www.kicktraq.com/projects/itbboardgames/alba-an-open-world-adventure-book/][IMG]https://www.kicktraq.com/projects/itbboardgames/alba-an-open-world-adventure-book//minichart.png[/IMG][/url]","$6,838.23",,,,
https://www.kickstarter.com/projects/shintiara/shintiara-crusade-of-time-a-sci-fantasy-setting-for-5e?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8087795#item8087795,,https://www.kicktraq.com/projects/shintiara/shintiara-crusade-of-time-a-sci-fantasy-setting-for-5e/,5E,,,Shintiara: Crusade of Time. A Sci-Fantasy setting for 5E,February 5 2021,Y,EUR,"21,459.00",1.204545,"25,848.33",Y,N,Y,"€21,459",536.00%,Ended,25848.33,1645138605346,January 15 2021,"Shintiara is a visionary Sci-Fantasy setting of Time-Travelling Adventures and Temporal Dungeons, for 5th Edition.",https://ksr-ugc.imgix.net/assets/031/884/002/90679741dc50c435f6739c50e4f1b987_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1609516264&auto=format&frame=1&q=92&s=6c9becfa7a650eb8508ad480cc47bbc9,"[size=14][b][url=https://www.kickstarter.com/projects/shintiara/shintiara-crusade-of-time-a-sci-fantasy-setting-for-5e?ref=discovery_category_newest]Shintiara: Crusade of Time. A Sci-Fantasy setting for 5E[/url][/b][/size][q]Shintiara is a visionary Sci-Fantasy setting of Time-Travelling Adventures and Temporal Dungeons, for 5th Edition.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/031/884/002/90679741dc50c435f6739c50e4f1b987_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1609516264&auto=format&frame=1&q=92&s=6c9becfa7a650eb8508ad480cc47bbc9[/inlineimg][/floatleft][b]Deadline:[/b]02-05-2021[url=https://www.kicktraq.com/projects/shintiara/shintiara-crusade-of-time-a-sci-fantasy-setting-for-5e/][IMG]https://www.kicktraq.com/projects/shintiara/shintiara-crusade-of-time-a-sci-fantasy-setting-for-5e//minichart.png[/IMG][/url]","$4,822.45",,,,
https://www.kickstarter.com/projects/storytellingron/the-goblin-fortress?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8070234#item8070234,,https://www.kicktraq.com/projects/storytellingron/the-goblin-fortress/,5E,,,The Goblin Fortress,February 5 2021,Y,USD,"3,109.00",1,"3,109.00",Y,N,Y,"$3,109",414.00%,Ended,3109,1645138605344,January 6 2021,A Dungeons and Dragons adventure module.,https://ksr-ugc.imgix.net/assets/031/931/169/aef037bc04361d7c418f0068b782924b_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1609952013&auto=format&frame=1&q=92&s=4314ce9a7a184612de93e2a9b3801f79,[size=14][b][url=https://www.kickstarter.com/projects/storytellingron/the-goblin-fortress?ref=discovery_category_newest]The Goblin Fortress[/url][/b][/size][q]A Dungeons and Dragons adventure module.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/031/931/169/aef037bc04361d7c418f0068b782924b_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1609952013&auto=format&frame=1&q=92&s=4314ce9a7a184612de93e2a9b3801f79[/inlineimg][/floatleft][b]Deadline:[/b]02-05-2021[url=https://www.kicktraq.com/projects/storytellingron/the-goblin-fortress/][IMG]https://www.kicktraq.com/projects/storytellingron/the-goblin-fortress//minichart.png[/IMG][/url],$750.97,,,,
