,,,1740264556456,,175,119,,0,,,,,,385,27,,,,,,,,,,,
"https://www.kickstarter.com/projects/2120854352/exilium-a-science-fiction-roleplaying-game?ref=bggforums',",item5290819,,https://www.kicktraq.com/projects/2120854352/exilium-a-science-fiction-roleplaying-game/,RPG,,https://rpggeek.com/rpgsystem/8528/d6-system-opend6,Exilium - a Science Fiction Roleplaying Game,April 15 2017,Y,GBP,"2,206.00",1.2521,"2,762.13",Y,N,Y,"£2,206",147.00%,Ended,2762.13,1611168566005,March 21 2017,,,,
"https://www.kickstarter.com/projects/punkadillo/dungeons-and-delvers?ref=bggforums',",item5283481,,https://www.kicktraq.com/projects/punkadillo/dungeons-and-delvers/,RPG,,,Dungeons & Delvers,April 16 2017,Y,USD,"3,100.00",1,"3,100.00",Y,N,Y,"$3,100",310.00%,Ended,3100,1611168565990,March 17 2017,,,,
"https://www.kickstarter.com/projects/545820095/fear-agenttm-for-savage-worlds?ref=bggforums',",item5303020,,https://www.kicktraq.com/projects/545820095/fear-agenttm-for-savage-worlds/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Fear Agent™ for Savage Worlds,April 17 2017,Y,USD,"32,979.00",1,"32,979.00",Y,N,Y,"$32,979",659.00%,Ended,32979,1611168566016,March 28 2017,,,,
"https://www.kickstarter.com/projects/545820095/the-goontm-for-savage-worlds?ref=bggforums',",item5303015,,https://www.kicktraq.com/projects/545820095/the-goontm-for-savage-worlds/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,The Goon™ for Savage Worlds,April 17 2017,Y,USD,"34,692.00",1,"34,692.00",Y,N,Y,"$34,692",693.00%,Ended,34692,1611168566015,March 28 2017,,,,
"https://www.kickstarter.com/projects/rogueliker/wormhole-tabletop-rpg?ref=bggforums',",item5283490,,https://www.kicktraq.com/projects/rogueliker/wormhole-tabletop-rpg/,RPG,,,Wormhole Tabletop RPG,April 17 2017,Y,USD,"2,200.00",1,Not Funded,N,N,N,"$2,200",68.00%,Ended,0,1611168565992,March 17 2017,,,,
"https://www.kickstarter.com/projects/1574916252/dungeons-and-dragons-the-whispering-ring?ref=bggforums',",item5285709,,https://www.kicktraq.com/projects/1574916252/dungeons-and-dragons-the-whispering-ring/,RPG,,,Dungeons and dragons: the whispering ring,April 18 2017,Y,GBP,60.00,1.28434,Not Funded,N,Y,N,£60,3.00%,Cancelled,0,1611168565994,March 19 2017,,,,
"https://www.kickstarter.com/projects/autarch/heroic-fantasy-and-barbarian-conquerors-collection?ref=bggforums',",item5287316,,https://www.kicktraq.com/projects/autarch/heroic-fantasy-and-barbarian-conquerors-collection/,non-5E,https://rpggeek.com/rpg/17427/adventurer-conqueror-king-system,,Heroic Fantasy & Barbarian Conquerors Collection,April 19 2017,Y,USD,"30,611.00",1,"30,611.00",Y,N,Y,"$30,611",204.00%,Ended,30611,1611168565996,March 20 2017,,,,1
"https://www.kickstarter.com/projects/1588759266/leagues-of-gothic-horror-ministry-and-mordavia-boo?ref=bggforums',",item5319822,,https://www.kicktraq.com/projects/1588759266/leagues-of-gothic-horror-ministry-and-mordavia-boo/,non-5E,https://rpggeek.com/rpg/11973/leagues-adventure,,Leagues of Gothic Horror: Ministry & Mordavia books and Dice,April 19 2017,Y,GBP,"6,517.00",1.27809,"8,329.31",Y,N,Y,"£6,517",118.00%,Ended,8329.31,1611168566032,April 5 2017,,,,
"https://www.kickstarter.com/projects/burninggames/faith-the-sci-fi-rpg-core-book-miniatures?ref=bggforums',",item5289495,,https://www.kicktraq.com/projects/burninggames/faith-the-sci-fi-rpg-core-book-miniatures/,non-5E,https://rpggeek.com/rpg/26028/faith-sci-fi-rpg,,FAITH: The Sci-Fi RPG Core Book + miniatures,April 20 2017,Y,EUR,"70,578.00",1.07141,"75,617.97",Y,N,Y,"€70,578",171.00%,Ended,75617.97,1611168565999,March 21 2017,,,,
https://www.kickstarter.com/projects/1153118353/swords-edge-the-tabletop-role-playing-game?ref=bggforums,item5289546,,https://www.kicktraq.com/projects/1153118353/swords-edge-the-tabletop-role-playing-game/,non-5E,https://rpggeek.com/rpg/10397/swords-edge-role-playing-game,,"Sword's Edge, the Tabletop Role-Playing Game",April 20 2017,Y,CAD,"3,322.00",0.7419,"2,464.59",Y,N,Y,"$3,322 CAD",123.00%,Ended,2464.59,1611168566002,March 21 2017,,,,
"https://www.kickstarter.com/projects/1491400497/the-proteus-gambit-an-rpg-adventure-for-pathfinder?ref=bggforums',",item5289553,,https://www.kicktraq.com/projects/1491400497/the-proteus-gambit-an-rpg-adventure-for-pathfinder/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,The Proteus Gambit an RPG adventure for Pathfinder,April 20 2017,Y,USD,562.00,1,Not Funded,N,N,N,$562,28.00%,Ended,0,1611168566003,March 21 2017,,,,
"https://www.kickstarter.com/projects/1445915536/noir-world?ref=bggforums',",item5288681,,https://www.kicktraq.com/projects/1445915536/noir-world/,RPG,,https://rpggeek.com/rpgsystem/17185/powered-apocalypse,Noir World,April 20 2017,Y,USD,"32,364.00",1,"32,364.00",Y,N,Y,"$32,364",1078.00%,Ended,32364,1611168565998,March 21 2017,,,,
"https://www.kickstarter.com/projects/1418216834/arcanis-5e-rpg?ref=bggforums',",item5289555,,https://www.kicktraq.com/projects/1418216834/arcanis-5e-rpg/,5E,,,Arcanis 5E RPG,April 22 2017,Y,USD,"67,063.00",1,"67,063.00",Y,N,Y,"$67,063",335.00%,Ended,67063,1611168566004,March 21 2017,,,,
https://www.kickstarter.com/projects/legendarygames/forest-kingdom-campaign-compendium-for-pathfinder?ref=bggforum,item5312546,,https://www.kicktraq.com/projects/legendarygames/forest-kingdom-campaign-compendium-for-pathfinder/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Forest Kingdom Campaign Compendium for Pathfinder and 5E,April 25 2017,Y,USD,"40,730.00",1,"40,730.00",Y,N,Y,"$40,730",1018.00%,Ended,40730,1611168566023,April 1 2017,,,,
"https://www.kickstarter.com/projects/764802981/shaintar-thundering-skies-rpg-campaign?ref=bggforums',",item5318684,,https://www.kicktraq.com/projects/764802981/shaintar-thundering-skies-rpg-campaign/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Shaintar: Thundering Skies RPG Campaign,April 25 2017,Y,USD,"13,500.00",1,"13,500.00",Y,N,Y,"$13,500",128.00%,Ended,13500,1611168566031,April 4 2017,,,,
"https://www.kickstarter.com/projects/1409961192/dcc-lankhmar?ref=bggforums',",item5298214,,https://www.kicktraq.com/projects/1409961192/dcc-lankhmar/,non-5E,https://rpggeek.com/rpg/10737/dungeon-crawl-classics-role-playing-game,,DCC Lankhmar,April 26 2017,Y,USD,"187,113.00",1,"187,113.00",Y,N,Y,"$187,113",935.00%,Ended,187113,1611168566013,March 25 2017,,,,1
"https://www.kickstarter.com/projects/draculagamebook/science-fiction-mini-adventure-cards?ref=bggforums',",item5302159,,https://www.kicktraq.com/projects/draculagamebook/science-fiction-mini-adventure-cards/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Science Fiction Mini Adventure Cards,April 27 2017,Y,SEK,"10,060.00",0.11308,"1,137.58",Y,N,Y,"kr10,060 SEK",223.00%,Ended,1137.58,1611168566014,March 28 2017,,,,
"https://www.kickstarter.com/projects/rustedportal/apocalypse-the-risen-rpg-5th-edition-and-pathfinde?ref=bggforums',",item5308423,,https://www.kicktraq.com/projects/rustedportal/apocalypse-the-risen-rpg-5th-edition-and-pathfinde/,5E,,,Apocalypse the Risen RPG (5th Edition & Pathfinder),April 28 2017,Y,USD,"19,447.00",1,"19,447.00",Y,N,Y,"$19,447",194.00%,Ended,19447,1611168566019,March 30 2017,,,,
"https://www.kickstarter.com/projects/adventureaweek/underworld-races-and-classes-5th-edition-and-pathf?ref=bggforums',",item5316838,,https://www.kicktraq.com/projects/adventureaweek/underworld-races-and-classes-5th-edition-and-pathf/,5E,,,Underworld Races & Classes -- 5th Edition & Pathfinder RPG,April 28 2017,Y,USD,"50,304.00",1,"50,304.00",Y,N,Y,"$50,304",5030.00%,Ended,50304,1611168566027,April 3 2017,,,,
"https://www.kickstarter.com/projects/1861515217/talislanta-the-savage-land?ref=bggforums',",item5306074,,https://www.kicktraq.com/projects/1861515217/talislanta-the-savage-land/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Talislanta: The Savage Land,April 30 2017,Y,USD,"69,146.00",1,"69,146.00",Y,N,Y,"$69,146",691.00%,Ended,69146,1611168566018,March 29 2017,,,,
"https://www.kickstarter.com/projects/1396553321/exuviae-relics-of-house-dragonfly?ref=bggforums',",item5310112,,https://www.kicktraq.com/projects/1396553321/exuviae-relics-of-house-dragonfly/,RPG,,,EXUVIAE: Relics of House Dragonfly,April 30 2017,Y,GBP,"4,406.00",1.29305,"5,697.18",Y,N,Y,"£4,406",244.00%,Ended,5697.18,1611168566020,March 31 2017,,,,
"https://www.kickstarter.com/projects/ettin/retrocausality-1st-edition-a-time-travel-roleplayi?ref=bggforums',",item5312532,,https://www.kicktraq.com/projects/ettin/retrocausality-1st-edition-a-time-travel-roleplayi/,RPG,,,Retrocausality 1st Edition: A Time Travel Roleplaying Game,April 30 2017,Y,AUD,"2,974.00",0.74828,"2,225.38",Y,N,Y,"$2,974 AUD",297.00%,Ended,2225.38,1611168566020,March 31 2017,,,,
"https://www.kickstarter.com/projects/wheeltreepress/the-sword-the-crown-and-the-unspeakable-power/comments?ref=bggforums',",item5329025,,https://www.kicktraq.com/projects/wheeltreepress/the-sword-the-crown-and-the-unspeakable-power/,RPG,,https://rpggeek.com/rpgsystem/17185/powered-apocalypse,"The Sword, The Crown, and The Unspeakable Power",April 30 2017,Y,USD,"20,359.00",1,"20,359.00",Y,N,Y,"$20,359",339.00%,Ended,20359,1611168566036,March 31 2017,,,,
"https://www.kickstarter.com/projects/limitless-adventures/100-5e-npcs-limitless-adventures?ref=bggforums',",item5312536,,https://www.kicktraq.com/projects/limitless-adventures/100-5e-npcs-limitless-adventures/,5E,,,100 5e NPCs - Limitless Adventures,May 1 2017,Y,USD,"16,592.00",1,"16,592.00",Y,N,Y,"$16,592",165.00%,Ended,16592,1611168566021,April 1 2017,,,,
"https://www.kickstarter.com/projects/660432492/dungeons-and-dragons-5e-modules-places-by-the-way?ref=bggforums',",item5325886,,https://www.kicktraq.com/projects/660432492/dungeons-and-dragons-5e-modules-places-by-the-way/,5E,,,Dungeons & Dragons 5E Modules: Places by the Way #2 and #3,May 1 2017,Y,USD,"2,215.00",1,"2,215.00",Y,N,Y,"$2,215",886.00%,Ended,2215,1611168566034,April 7 2017,,,,
"https://www.kickstarter.com/projects/2cgaming/tyrants-and-hellions-a-book-of-villains-for-5th-ed?ref=bggforums',",item5312541,,https://www.kicktraq.com/projects/2cgaming/tyrants-and-hellions-a-book-of-villains-for-5th-ed/,5E,,,Tyrants & Hellions: A Book of Villains for 5th Edition,May 1 2017,Y,USD,"26,296.00",1,"26,296.00",Y,N,Y,"$26,296",134.00%,Ended,26296,1611168566022,April 1 2017,,,,
"https://www.kickstarter.com/projects/froggodgames/frog-god-games-starfinder-roleplaying-game-compati?ref=bggforums',",item5312554,,https://www.kicktraq.com/projects/froggodgames/frog-god-games-starfinder-roleplaying-game-compati/,non-5E,https://rpggeek.com/rpg/43232/starfinder-system-compatible-product,,Frog God Games Starfinder Roleplaying Game Compatible Line,May 1 2017,Y,USD,"19,993.00",1,Not Funded,N,Y,N,"$19,993",28.00%,Cancelled,0,1611168566023,April 1 2017,,,,
"https://www.kickstarter.com/projects/1298145716/sly-flourishs-fantastic-adventures?ref=bggforums',",item5314197,,https://www.kicktraq.com/projects/1298145716/sly-flourishs-fantastic-adventures/,5E,,,Sly Flourish's Fantastic Adventures,May 2 2017,Y,USD,"28,973.00",1,"28,973.00",Y,N,Y,"$28,973",724.00%,Ended,28973,1611168566024,April 2 2017,,,,
"https://www.kickstarter.com/projects/412792115/arthur-lives-2nd-ed-a-modern-arthurian-rpg-for-fat?ref=bggforums',",item5314203,,https://www.kicktraq.com/projects/412792115/arthur-lives-2nd-ed-a-modern-arthurian-rpg-for-fat/,non-5E,https://rpggeek.com/rpg/203/fate-core,,Arthur Lives! 2nd Ed. A Modern Arthurian RPG for Fate Core,May 2 2017,Y,USD,"7,266.00",1,"7,266.00",Y,N,Y,"$7,266",121.00%,Ended,7266,1611168566025,April 2 2017,,,,
"https://www.kickstarter.com/projects/pandesmos/the-swordfish-islands-hot-springs-island-an-rpg-he?ref=bggforums',",item5315863,,https://www.kicktraq.com/projects/pandesmos/the-swordfish-islands-hot-springs-island-an-rpg-he/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,The Swordfish Islands: Hot Springs Island - An RPG Hexcrawl,May 2 2017,Y,USD,"29,695.00",1,"29,695.00",Y,N,Y,"$29,695",164.00%,Ended,29695,1611168566026,April 2 2017,,,,
"https://www.kickstarter.com/projects/861386488/blueholmetm-journeymanne-rules?ref=bggforums',",item5318055,,https://www.kicktraq.com/projects/861386488/blueholmetm-journeymanne-rules/,RPG,,https://rpggeek.com/rpgfamily/27257/retro-clones,BLUEHOLME™ Journeymanne Rules,May 4 2017,Y,HKD,"57,615.00",0.12848,"7,402.38",Y,N,Y,"HK$57,615",1152.00%,Ended,7402.38,1611168566029,April 4 2017,,,,1
"https://www.kickstarter.com/projects/sasquatchgamestudio/alternity-2017-a-science-fiction-roleplaying-game?ref=bggforums',",item5318538,,https://www.kicktraq.com/projects/sasquatchgamestudio/alternity-2017-a-science-fiction-roleplaying-game/,RPG,,,Alternity 2017 - A Science Fiction Roleplaying Game,May 4 2017,Y,USD,"62,043.00",1,"62,043.00",Y,N,Y,"$62,043",177.00%,Ended,62043,1611168566030,April 4 2017,,,,
"https://www.kickstarter.com/projects/enworld/a-touch-of-class-7-new-classes-for-5th-edition?ref=bggforums',",item5316840,,https://www.kicktraq.com/projects/enworld/a-touch-of-class-7-new-classes-for-5th-edition/,5E,,,A Touch of Class: 7 New Classes for 5th Edition,May 5 2017,Y,GBP,"67,671.00",1.2979,"87,830.19",Y,N,Y,"£67,671",6767.00%,Ended,87830.19,1611168566028,April 3 2017,,,,
"https://www.kickstarter.com/projects/infiniumgamestudio/dark-obelisk-berinncorte-basecamp-setting-pathfind?ref=bggforums',",item5266823,,https://www.kicktraq.com/projects/infiniumgamestudio/dark-obelisk-berinncorte-basecamp-setting-pathfind/,5E,,,Dark Obelisk: Berinncorte Basecamp Setting (Pathfinder/5E),May 7 2017,Y,USD,"6,273.00",1,"6,273.00",Y,N,Y,"$6,273",627.00%,Ended,6273,1611168565979,March 8 2017,,,,
"https://www.kickstarter.com/projects/micheleparoli/journey-to-ragnarok-a-norse-mythology-adventure-fo?ref=bggforums',",item5321399,,https://www.kicktraq.com/projects/micheleparoli/journey-to-ragnarok-a-norse-mythology-adventure-fo/,5E,,,Journey To Ragnarok: A Norse Mythology Adventure for 5e,May 7 2017,Y,EUR,"51,369.00",1.09645,"56,323.54",Y,N,Y,"€51,369",1027.00%,Ended,56323.54,1611168566033,April 5 2017,,,,
"https://www.kickstarter.com/projects/2002272806/the-halls-of-runehammer-a-classic-dungeon-crawl-fo?ref=bggforums',",item5325888,,https://www.kicktraq.com/projects/2002272806/the-halls-of-runehammer-a-classic-dungeon-crawl-fo/,5E,,,The Halls of Runehammer - A Classic Dungeon Crawl for 5E,May 8 2017,Y,USD,"1,552.00",1,"1,552.00",Y,N,Y,"$1,552",517.00%,Ended,1552,1611168566035,April 8 2017,,,,
"https://www.kickstarter.com/projects/caias/dwarvs-military-sci-fi-in-a-fantasy-world-rpg?ref=bggforums',",item5331076,,https://www.kicktraq.com/projects/caias/dwarvs-military-sci-fi-in-a-fantasy-world-rpg/,RPG,,,D.W.A.R.Vs: Military Sci-Fi in a Fantasy World RPG,May 11 2017,Y,USD,"5,134.00",1,"5,134.00",Y,N,Y,"$5,134",119.00%,Ended,5134,1611168566038,April 11 2017,,,,
"https://www.kickstarter.com/projects/darknaga/dark-naga-the-city-of-talos-for-5th-edition?ref=bggforums',",item5340466,,https://www.kicktraq.com/projects/darknaga/dark-naga-the-city-of-talos-for-5th-edition/,5E,,,Dark Naga - The City of Talos for 5th Edition,May 14 2017,Y,USD,"4,498.00",1,"4,498.00",Y,N,Y,"$4,498",112.00%,Ended,4498,1611168566040,April 16 2017,,,,
"https://www.kickstarter.com/projects/1000694697/dimgaard-vol-xvii-5e-dnd-adventures?ref=bggforums',",item5347389,,https://www.kicktraq.com/projects/1000694697/dimgaard-vol-xvii-5e-dnd-adventures/,5E,,,Dimgaard Vol. XVII - 5E DnD Adventures,May 15 2017,Y,USD,"2,322.00",1,"2,322.00",Y,N,Y,"$2,322",7740.00%,Ended,2322,1611168566045,April 21 2017,,,,
"https://www.kickstarter.com/projects/563681582/the-complete-cities-of-sorcery?ref=bggforums',",item5357370,,https://www.kicktraq.com/projects/563681582/the-complete-cities-of-sorcery/,5E,,,The Complete Cities of Sorcery,May 17 2017,Y,USD,"19,043.00",1,"19,043.00",Y,N,Y,"$19,043",190.00%,Ended,19043,1611168566058,April 27 2017,,,,
https://www.kickstarter.com/projects/1350564333/lore-of-the-gods-pfrpg-edition?ref=bggforums,item5341832,,https://www.kicktraq.com/projects/1350564333/lore-of-the-gods-pfrpg-edition/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Lore of the Gods: PFRPG Edition,May 17 2017,Y,USD,"5,528.00",1,"5,528.00",Y,N,Y,"$5,528",138.00%,Ended,5528,1611168566041,April 17 2017,,,,
"https://www.kickstarter.com/projects/507486226/eclipse-phase-second-edition?ref=bggforums',",item5355644,,https://www.kicktraq.com/projects/507486226/eclipse-phase-second-edition/,RPG,,https://rpggeek.com/rpgfamily/45466/eclipse-phase,"Eclipse Phase, Second Edition",May 17 2017,Y,USD,"187,307.00",1,"187,307.00",Y,N,Y,"$187,307",535.00%,Ended,187307,1611168566055,April 26 2017,,,,
"https://www.kickstarter.com/projects/2092114443/super-powers-unleashed-savage-worlds?ref=bggforums',",item5343401,,https://www.kicktraq.com/projects/2092114443/super-powers-unleashed-savage-worlds/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Super Powers Unleashed (Savage Worlds),May 18 2017,Y,USD,"4,010.00",1,"4,010.00",Y,N,Y,"$4,010",100.00%,Ended,4010,1611168566044,April 18 2017,,,,
"https://www.kickstarter.com/projects/devastatorpress/wet-hot-american-summer-fantasy-camp-roleplaying-g?ref=bggforums',",item5342382,,https://www.kicktraq.com/projects/devastatorpress/wet-hot-american-summer-fantasy-camp-roleplaying-g/,RPG,,,Wet Hot American Summer: Fantasy Camp Roleplaying Game,May 18 2017,Y,USD,"15,594.00",1,"15,594.00",Y,N,Y,"$15,594",124.00%,Ended,15594,1611168566042,April 18 2017,,,,
"https://www.kickstarter.com/projects/1877971196/axon-punk-overdrive-0?ref=bggforums',",item5342403,,https://www.kicktraq.com/projects/1877971196/axon-punk-overdrive-0/,RPG,,,Axon Punk: Overdrive,May 19 2017,Y,USD,"10,426.00",1,"10,426.00",Y,N,Y,"$10,426",260.00%,Ended,10426,1611168566043,April 18 2017,,,,
"https://www.kickstarter.com/projects/1126807520/zeerust-a-narrative-sci-fi-rpg?ref=bggforums',",item5347393,,https://www.kicktraq.com/projects/1126807520/zeerust-a-narrative-sci-fi-rpg/,RPG,,,Zeerust - A Narrative Sci-Fi RPG,May 21 2017,Y,GBP,763.00,1.30108,Not Funded,N,N,N,£763,50.00%,Ended,0,1611168566046,April 21 2017,,,,
"https://www.kickstarter.com/projects/1824473242/feast-a-campaign-setting-and-source-book-for-dandd?ref=bggforums',",item5381890,,https://www.kicktraq.com/projects/1824473242/feast-a-campaign-setting-and-source-book-for-dandd/,5E,,,"FEAST, a Campaign Setting & Source Book for D&D5e",May 22 2017,Y,USD,103.00,1,Not Funded,N,N,N,$103,12.00%,Ended,0,1611168566072,May 8 2017,,,,
"https://www.kickstarter.com/projects/brianberg/fifth-edition-fighter-folio-and-condition-cards?ref=bggforums',",item5357371,,https://www.kicktraq.com/projects/brianberg/fifth-edition-fighter-folio-and-condition-cards/,5E,,,Fifth Edition Fighter Folio & Condition Cards,May 22 2017,Y,USD,"4,117.00",1,"4,117.00",Y,N,Y,"$4,117",102.00%,Ended,4117,1611168566059,April 28 2017,,,,
"https://www.kickstarter.com/projects/461807648/sigil-and-sign-cthulhu-mythos-rpg-where-you-play-t?ref=bggforums',",item5356397,,https://www.kicktraq.com/projects/461807648/sigil-and-sign-cthulhu-mythos-rpg-where-you-play-t/,RPG,,,Sigil & Sign — Cthulhu Mythos RPG where you play the cultist,May 22 2017,Y,GBP,"76,034.00",1.2994,"98,798.58",Y,N,Y,"£76,034",217.00%,Ended,98798.58,1611168566057,April 27 2017,,,,
"https://www.kickstarter.com/projects/jasonlamey/stellar-chaostm-a-multi-faceted-scifi-tabletop-rpg?ref=bggforums',",item5350111,,https://www.kicktraq.com/projects/jasonlamey/stellar-chaostm-a-multi-faceted-scifi-tabletop-rpg/,RPG,,,Stellar Chaos™ - A Multi-Faceted SciFi Tabletop RPG,May 22 2017,Y,USD,"1,470.00",1,Not Funded,N,N,N,"$1,470",3.00%,Ended,0,1611168566047,April 22 2017,,,,
"https://www.kickstarter.com/projects/kenzerco/aces-and-eights-reloaded-a-wild-west-role-playing?ref=bggforums',",item5333401,,https://www.kicktraq.com/projects/kenzerco/aces-and-eights-reloaded-a-wild-west-role-playing/,RPG,,https://rpggeek.com/rpgfamily/53394/aces-eights,"Aces & Eights: Reloaded, a Wild West role playing game",May 24 2017,Y,USD,"79,684.00",1,"79,684.00",Y,N,Y,"$79,684",398.00%,Ended,79684,1611168566039,April 13 2017,,,,
"https://www.kickstarter.com/projects/loresmyth/remarkable-inns-and-their-drinks-the-ultimate-gms?ref=bggforums',",item5352569,,https://www.kicktraq.com/projects/loresmyth/remarkable-inns-and-their-drinks-the-ultimate-gms/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Remarkable Inns & Their Drinks - The Ultimate GM's Guide,May 25 2017,Y,EUR,"20,442.00",1.12103,"22,916.10",Y,N,Y,"€20,442",681.00%,Ended,22916.1,1611168566050,April 25 2017,,,,
"https://www.kickstarter.com/projects/stephaniemcalea/the-book-of-contemporary-magical-things?ref=bggforums',",item5353256,,https://www.kicktraq.com/projects/stephaniemcalea/the-book-of-contemporary-magical-things/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,The Book of Contemporary Magical Things,May 25 2017,Y,GBP,"12,002.00",1.29305,"15,519.19",Y,N,Y,"£12,002",400.00%,Ended,15519.19,1611168566050,April 25 2017,,,,
"https://www.kickstarter.com/projects/1369976955/the-quick-tabletop-rpg-of-nordic-noir-ghost-storie?ref=bggforums',",item5352566,,https://www.kicktraq.com/projects/1369976955/the-quick-tabletop-rpg-of-nordic-noir-ghost-storie/,RPG,,https://rpggeek.com/rpgsystem/17185/powered-apocalypse,The Quick - Tabletop RPG of Nordic Noir Ghost Stories,May 25 2017,Y,DKK,"56,280.00",0.15063,"8,477.46",Y,N,Y,"kr56,280 DKK",987.00%,Ended,8477.46,1611168566049,April 25 2017,,,,
"https://www.kickstarter.com/projects/megatongames/questcore-rollspelet-svensk-utgava?ref=bggforums',",item5357384,,https://www.kicktraq.com/projects/megatongames/questcore-rollspelet-svensk-utgava/,non-5E,https://rpggeek.com/rpg/34098/questcore-role-playing-system,,QuestCore - Rollspelet (svensk utgåva),May 26 2017,Y,SEK,"4,730.00",0.11493,543.62,Y,N,Y,"kr4,730 SEK",236.00%,Ended,543.62,1611168566060,April 28 2017,,,,
"https://www.kickstarter.com/projects/1295947638/dungeon-dive?ref=bggforums',",item5354520,,https://www.kicktraq.com/projects/1295947638/dungeon-dive/,RPG,,,Dungeon Dive,May 26 2017,Y,AUD,176.00,0.74458,Not Funded,N,N,N,$176 AUD,0.00%,Ended,0,1611168566053,April 26 2017,,,,
"https://www.kickstarter.com/projects/petermalmberg/fornsaga-rollspelet?ref=bggforums',",item5351163,,https://www.kicktraq.com/projects/petermalmberg/fornsaga-rollspelet/,RPG,,,Fornsaga - Rollspelet,May 27 2017,Y,SEK,"40,901.00",0.11505,"4,705.66",Y,N,Y,"kr40,901 SEK",272.00%,Ended,4705.66,1611168566048,April 24 2017,,,,
"https://www.kickstarter.com/projects/hiley/the-rpg-character-compendium?ref=bggforums',",item5378302,,https://www.kicktraq.com/projects/hiley/the-rpg-character-compendium/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,The RPG Character Compendium,May 28 2017,Y,AUD,937.00,0.74439,697.49,Y,N,Y,$937 AUD,374.00%,Ended,697.49,1611168566070,May 6 2017,,,,
"https://www.kickstarter.com/projects/adarkhero/the-last-engine-core-a-modern-penandpaper-adventur?ref=bggforums',",item5357374,,https://www.kicktraq.com/projects/adarkhero/the-last-engine-core-a-modern-penandpaper-adventur/,RPG,,,The Last Engine Core - A Modern Pen&Paper Adventure,May 28 2017,Y,EUR,20.00,1.11749,Not Funded,N,N,N,€20,0.00%,Ended,0,1611168566059,April 28 2017,,,,
"https://www.kickstarter.com/projects/2031472730/heros-trove-item-cards-for-5e?ref=bggforums',",item5359561,,https://www.kicktraq.com/projects/2031472730/heros-trove-item-cards-for-5e/,5E,,,Hero's Trove Item Cards for 5E,May 29 2017,Y,USD,"7,792.00",1,"7,792.00",Y,N,Y,"$7,792",155.00%,Ended,7792,1611168566062,April 29 2017,,,,
https://www.kickstarter.com/projects/530352392/cortex-prime-a-multi-genre-modular-roleplaying-gam?ref=bggforums,item5358053,,https://www.kicktraq.com/projects/530352392/cortex-prime-a-multi-genre-modular-roleplaying-gam/,non-5E,https://rpggeek.com/rpgsystem/12891/cortex-plus,,Cortex Prime: A Multi-Genre Modular Roleplaying Game,May 29 2017,Y,USD,"84,430.00",1,"84,430.00",Y,N,Y,"$84,430",281.00%,Ended,84430,1611168566061,April 28 2017,,,,
"https://www.kickstarter.com/projects/helmgast/damarien-eon-iv-tillbehor-rollspel?ref=bggforums',",item5356392,,https://www.kicktraq.com/projects/helmgast/damarien-eon-iv-tillbehor-rollspel/,non-5E,https://rpggeek.com/rpg/41730/eon-iv,,"Damarien - Eon IV tillbehör, rollspel",May 30 2017,Y,SEK,"152,413.00",0.11449,"17,449.76",Y,N,Y,"kr152,413 SEK",508.00%,Ended,17449.76,1611168566056,April 27 2017,,,,
"https://www.kickstarter.com/projects/53075258/the-blackwood-for-the-savage-worlds-rpg-system?ref=bggforums',",item5366247,,https://www.kicktraq.com/projects/53075258/the-blackwood-for-the-savage-worlds-rpg-system/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,The Blackwood for the Savage Worlds RPG System,May 30 2017,Y,USD,"6,404.00",1,"6,404.00",Y,N,Y,"$6,404",128.00%,Ended,6404,1611168566066,May 2 2017,,,,
"https://www.kickstarter.com/projects/ndpaoletta/trouble-for-hire-a-game-of-hi-octane-road-adventur?ref=bggforums',",item5363174,,https://www.kicktraq.com/projects/ndpaoletta/trouble-for-hire-a-game-of-hi-octane-road-adventur/,RPG,,,Trouble For Hire: A Game of Hi-Octane Road Adventure!,May 30 2017,Y,USD,"5,717.00",1,"5,717.00",Y,N,Y,"$5,717",114.00%,Ended,5717,1611168566063,May 1 2017,,,,
"https://www.kickstarter.com/projects/dragonturtlegames/dragon-drop-adventures-5e-vol-2?ref=bggforums',",item5365634,,https://www.kicktraq.com/projects/dragonturtlegames/dragon-drop-adventures-5e-vol-2/,5E,,,Dragon Drop Adventures 5e Vol. 2,May 31 2017,Y,GBP,"6,930.00",1.2874,"8,921.68",Y,N,Y,"£6,930",1386.00%,Ended,8921.68,1611168566063,May 1 2017,,,,
