BackerKit Link,RPGGeek List Item,Type,Non-5E: For RPG,RPG: related to,Project Name,Ended Date,Funding Level,Funding Goal,Project Status,Project Blurb,Image URL,,Currency,Funding Level,Exchange Rate,FundingLevelUSD,Goal Level,Reached Goal?,Progress,Success?,Real Funding USD,RPGGeek Entry Code,OSR Original,OSR Scene
https://www.backerkit.com/c/projects/silverarm/interloper,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11461570#11461570,non-5E,https://rpggeek.com/rpg/48770/mothership,,Interloper: Sandbox Mystery Module for Mothership RPG,"Dec 12, 2024","$86,088","$10,000",Project Ended,"A neon noir murder mystery on a rogue planet, drifting into the dark between the stars. Intrigue, danger, and conspiracy lurk among the tarnished dreams of Interloper.",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/rnhigxhxcjtr4ymsiafn0jort5h0?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"86,088.00",1.0000,"$86,088.00",10000.00,Y,860.88%,Y,"$86,088.00","[size=14][b][url=https://www.backerkit.com/c/projects/silverarm/interloper]Interloper: Sandbox Mystery Module for Mothership RPG[/url][/b][/size][q]A neon noir murder mystery on a rogue planet, drifting into the dark between the stars. Intrigue, danger, and conspiracy lurk among the tarnished dreams of Interloper.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/rnhigxhxcjtr4ymsiafn0jort5h0?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,1
https://www.backerkit.com/c/projects/games-omnivorous/boreal-frostlands,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11461583#11461583,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Boreal Frostlands: Hex-n-Screen RPG setting,"Dec 12, 2024","€26,637","€10,000",Project Ended,"Brand new 'hex-n-screen' setting compatible with Undying Sands, Bottled Sea and Hexcrawl Toolbox. An icescape wasteland in the freezing Norths, dotted with crumbling ruins, temples of old and new, and formidable beings bound in the permafrost.",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/sukeab57skjjza33tmm8s2xuyhky?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,EUR,"26,637.00",1.0474,"$27,899.06",10000.00,Y,266.37%,Y,"$27,899.06","[size=14][b][url=https://www.backerkit.com/c/projects/games-omnivorous/boreal-frostlands]Boreal Frostlands: Hex-n-Screen RPG setting[/url][/b][/size][q]Brand new 'hex-n-screen' setting compatible with Undying Sands, Bottled Sea and Hexcrawl Toolbox. An icescape wasteland in the freezing Norths, dotted with crumbling ruins, temples of old and new, and formidable beings bound in the permafrost.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/sukeab57skjjza33tmm8s2xuyhky?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/5-million-worlds-press/not-enough-scoundrels-a-smuggling-module-for-mothership-rpg,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11461588#11461588,non-5E,https://rpggeek.com/rpg/48770/mothership,,"Not Enough Scoundrels: a space trucker, smuggling & ships supplement for Mothership RPG","Dec 12, 2024","€29,544","€3,500",Project Ended,"Not Enough Scoundrels is a 32pg zine of space truckers, shady smugglers, crooked spacecops, black marketeers, and the spaceships they live & die by. Do Crime. Get Paid or Die Broke. For Mothership the Sci-Fi Horror RPG.",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/e344mamv1tla4fz1zo087ewc0vav?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,EUR,"29,544.00",1.0474,"$30,943.79",3500.00,Y,844.11%,Y,"$30,943.79","[size=14][b][url=https://www.backerkit.com/c/projects/5-million-worlds-press/not-enough-scoundrels-a-smuggling-module-for-mothership-rpg]Not Enough Scoundrels: a space trucker, smuggling & ships supplement for Mothership RPG[/url][/b][/size][q]Not Enough Scoundrels is a 32pg zine of space truckers, shady smugglers, crooked spacecops, black marketeers, and the spaceships they live & die by. Do Crime. Get Paid or Die Broke. For Mothership the Sci-Fi Horror RPG.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/e344mamv1tla4fz1zo087ewc0vav?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,1
https://www.backerkit.com/c/projects/octopus-ink-games/death-pays-all-debts-a-heist-set-on-prospero-s-dream-for-the-mothership-rpg,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11461591#11461591,non-5E,https://rpggeek.com/rpg/48770/mothership,,Death Pays All Debts - A Heist set on Prospero's Dream for the Mothership RPG,"Dec 12, 2024","$26,463","$3,000",Project Ended,Death Pays All Debts adds a new tower in the depths of Prospero’s Dream loaded with loot and danger. Enterprising crews robbing the tower can walk away made for life. Unlucky ones will perish in the attempt… or worse.,https://bk-prod.imgix.net/active_storage/backerkit_production/blob/384og8l2gjo792rar0wtisb278be?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"26,463.00",1.0000,"$26,463.00",3000.00,Y,882.10%,Y,"$26,463.00",[size=14][b][url=https://www.backerkit.com/c/projects/octopus-ink-games/death-pays-all-debts-a-heist-set-on-prospero-s-dream-for-the-mothership-rpg]Death Pays All Debts - A Heist set on Prospero's Dream for the Mothership RPG[/url][/b][/size][q]Death Pays All Debts adds a new tower in the depths of Prospero’s Dream loaded with loot and danger. Enterprising crews robbing the tower can walk away made for life. Unlucky ones will perish in the attempt… or worse.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/384og8l2gjo792rar0wtisb278be?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ,,1
https://www.backerkit.com/c/projects/and-tomorrow-games/the-dose-makes-the-poison-a-bioshock-inspired-module-for-mothership-rpg,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11461593#11461593,non-5E,https://rpggeek.com/rpg/48770/mothership,,The Dose Makes The Poison: a module for Mothership RPG,"Dec 12, 2024","£13,464","£2,000",Project Ended,"A missing scientist. An art deco pharmaceutical conference centre, now used for... other things. Massive bounties. Zero chance things will go wrong. (3 truths 1 lie.)",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/exajdli02zz32fa28p34pty58b3a?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,GBP,"13,464.00",1.2677,"$17,067.71",2000.00,Y,673.20%,Y,"$17,067.71","[size=14][b][url=https://www.backerkit.com/c/projects/and-tomorrow-games/the-dose-makes-the-poison-a-bioshock-inspired-module-for-mothership-rpg]The Dose Makes The Poison: a module for Mothership RPG[/url][/b][/size][q]A missing scientist. An art deco pharmaceutical conference centre, now used for... other things. Massive bounties. Zero chance things will go wrong. (3 truths 1 lie.)[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/exajdli02zz32fa28p34pty58b3a?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,1
https://www.backerkit.com/c/projects/peregrine-coast-press/johnson-squared,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11461595#11461595,non-5E,https://rpggeek.com/rpg/48770/mothership,,Johnson Squared: a farcical whodunit mystery for Mothership RPG,"Dec 12, 2024","£20,443","£5,000",Project Ended,"Deputised with the full legal powers of Janus Corp, the Crewmembers must identify a rogue scientist leaking data off-colony. The only problem: everyone on the station is an exact clone of the same man.",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/tdp3n9kofx1d7txudvayzbsalm3d?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,GBP,"20,443.00",1.2677,"$25,914.67",5000.00,Y,408.86%,Y,"$25,914.67","[size=14][b][url=https://www.backerkit.com/c/projects/peregrine-coast-press/johnson-squared]Johnson Squared: a farcical whodunit mystery for Mothership RPG[/url][/b][/size][q]Deputised with the full legal powers of Janus Corp, the Crewmembers must identify a rogue scientist leaking data off-colony. The only problem: everyone on the station is an exact clone of the same man.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/tdp3n9kofx1d7txudvayzbsalm3d?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,1
https://www.backerkit.com/c/projects/deus-ex-machina-publishing/90-seconds-to-midnight-a-mothership-module,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11461598#11461598,non-5E,https://rpggeek.com/rpg/48770/mothership,,90 Seconds to Midnight: A Module for Mothership RPG,"Dec 12, 2024","$11,144","$2,150",Project Ended,"A 16-page Mothership RPG module about a resort colony called Midnight, the trouble the Crew will find there, and what'll happen to it all when time runs out.",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/gx9jlvheczsn33so3pjqzbsezw4k?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"11,144.00",1.0000,"$11,144.00",2150.00,Y,518.33%,Y,"$11,144.00","[size=14][b][url=https://www.backerkit.com/c/projects/deus-ex-machina-publishing/90-seconds-to-midnight-a-mothership-module]90 Seconds to Midnight: A Module for Mothership RPG[/url][/b][/size][q]A 16-page Mothership RPG module about a resort colony called Midnight, the trouble the Crew will find there, and what'll happen to it all when time runs out.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/gx9jlvheczsn33so3pjqzbsezw4k?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,1
https://www.backerkit.com/c/projects/the-azimuth-gang/devil-s-due-a-space-pirate-haven-for-mothership,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11464135#11464135,non-5E,https://rpggeek.com/rpg/48770/mothership,,Devil’s Due: A Space Pirate Haven for Mothership RPG,"Dec 12, 2024","$42,099","$8,500",Project Ended,A campaign framework for a forgotten haven of pirate plunder,https://bk-prod.imgix.net/active_storage/backerkit_production/blob/j66t7ukgmmi18dydadupe5tvyqi1?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"42,099.00",1.0000,"$42,099.00",8500.00,Y,495.28%,Y,"$42,099.00",[size=14][b][url=https://www.backerkit.com/c/projects/the-azimuth-gang/devil-s-due-a-space-pirate-haven-for-mothership]Devil’s Due: A Space Pirate Haven for Mothership RPG[/url][/b][/size][q]A campaign framework for a forgotten haven of pirate plunder[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/j66t7ukgmmi18dydadupe5tvyqi1?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ,,1
https://www.backerkit.com/c/projects/krakenhund-studio/operation-golden-cut,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11464140#11464140,non-5E,https://rpggeek.com/rpg/48770/mothership,,Operation Golden Cut: Adventure for Mothership RPG,"Dec 12, 2024","208,181 SEK","26,700 SEK",Project Ended,"""Operation Golden Cut"" is a sci-fi horror adventure for Mothership RPG. Navigate a war-torn mining moon, steal valuable cache of gold amidst brutal corporate conflict, and survive the horrors of human greed and warfare.",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/bye6s1ulitka4xjhun0jc5z5zquj?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,SEK,"208,181.00",0.0908,"$18,900.07",26700.00,Y,779.70%,Y,"$18,900.07","[size=14][b][url=https://www.backerkit.com/c/projects/krakenhund-studio/operation-golden-cut]Operation Golden Cut: Adventure for Mothership RPG[/url][/b][/size][q]""Operation Golden Cut"" is a sci-fi horror adventure for Mothership RPG. Navigate a war-torn mining moon, steal valuable cache of gold amidst brutal corporate conflict, and survive the horrors of human greed and warfare.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/bye6s1ulitka4xjhun0jc5z5zquj?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,1
https://www.backerkit.com/c/projects/the-panic-table/dog-eat-dog-a-mothership-rpg-campaign-setting,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11464142#11464142,non-5E,https://rpggeek.com/rpg/48770/mothership,,DOG EAT DOG - a Mysterious Prison Campaign Setting for Mothership RPG,"Dec 12, 2024","$34,526","$5,000",Project Ended,Red Fern Kennel Club is the perfect campaign setting for prisoners seeking a unique form of canine rehabilitation.,https://bk-prod.imgix.net/active_storage/backerkit_production/blob/t8ljg0x3jfek891twllgsxa90bqm?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"34,526.00",1.0000,"$34,526.00",5000.00,Y,690.52%,Y,"$34,526.00",[size=14][b][url=https://www.backerkit.com/c/projects/the-panic-table/dog-eat-dog-a-mothership-rpg-campaign-setting]DOG EAT DOG - a Mysterious Prison Campaign Setting for Mothership RPG[/url][/b][/size][q]Red Fern Kennel Club is the perfect campaign setting for prisoners seeking a unique form of canine rehabilitation.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/t8ljg0x3jfek891twllgsxa90bqm?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ,,1
https://www.backerkit.com/c/projects/terry-herc-games/what-was-left-to-rot,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11464147#11464147,non-5E,https://rpggeek.com/rpg/48770/mothership,,What Was Left To Rot: a survival horror adventure for Mothership RPG,"Dec 12, 2024","C$29,295","C$2,500",Project Ended,"Sentenced to hard labour, your prison transport crashes and you awaken to a living nightmare. A mysterious fungal infection ravages the penal mining colony. Will you live long enough to escape? A 48 page zine!",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/dzjyyusspb452z639g3bq3c1xw1a?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,CAD,"29,295.00",0.7033,"$20,602.73",2500.00,Y,1171.80%,Y,"$20,602.73","[size=14][b][url=https://www.backerkit.com/c/projects/terry-herc-games/what-was-left-to-rot]What Was Left To Rot: a survival horror adventure for Mothership RPG[/url][/b][/size][q]Sentenced to hard labour, your prison transport crashes and you awaken to a living nightmare. A mysterious fungal infection ravages the penal mining colony. Will you live long enough to escape? A 48 page zine![/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/dzjyyusspb452z639g3bq3c1xw1a?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,1
https://www.backerkit.com/c/projects/wicked-oni-publishing/the-iron-hive-a-space-station-setting-for-mothership-rpg,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11464149#11464149,non-5E,https://rpggeek.com/rpg/48770/mothership,,The Iron Hive: a space station setting for Mothership RPG,"Dec 12, 2024","€13,058","€3,000",Project Ended,"Explore The Iron Hive, an extremely densely populated and largely lawless space station. A place where criminals,  bounty hunters, and residents collide. From the forgotten mines to The Jade Market, they all have things to do and stories to tell!",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/g0hlzg2xew6boacq0no5iovsu93y?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,EUR,"13,058.00",1.0474,"$13,676.69",3000.00,Y,435.27%,Y,"$13,676.69","[size=14][b][url=https://www.backerkit.com/c/projects/wicked-oni-publishing/the-iron-hive-a-space-station-setting-for-mothership-rpg]The Iron Hive: a space station setting for Mothership RPG[/url][/b][/size][q]Explore The Iron Hive, an extremely densely populated and largely lawless space station. A place where criminals,  bounty hunters, and residents collide. From the forgotten mines to The Jade Market, they all have things to do and stories to tell![/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/g0hlzg2xew6boacq0no5iovsu93y?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,1
https://www.backerkit.com/c/projects/s-murphy-games/daedalus-station-and-the-rimspace-racing-league,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11464158#11464158,non-5E,https://rpggeek.com/rpg/48770/mothership,,Daedalus Station and the Rimspace Racing League,"Dec 12, 2024","NZ$14,902","NZ$2,000",Project Ended,Conspiracy lurks within this mothership module detailing a racing-obsessed pirate station in the depths of the Rimspace.,https://bk-prod.imgix.net/active_storage/backerkit_production/blob/80fjheghw1zuvssr6bbjzoc3mr0a?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,NZD,"14,902.00",0.5770,"$8,597.93",2000.00,Y,745.10%,Y,"$8,597.93",[size=14][b][url=https://www.backerkit.com/c/projects/s-murphy-games/daedalus-station-and-the-rimspace-racing-league]Daedalus Station and the Rimspace Racing League[/url][/b][/size][q]Conspiracy lurks within this mothership module detailing a racing-obsessed pirate station in the depths of the Rimspace.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/80fjheghw1zuvssr6bbjzoc3mr0a?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ,,1
https://www.backerkit.com/c/projects/burning-light-press/syndicate-wastrels,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11464166#11464166,non-5E,https://rpggeek.com/rpg/48770/mothership,,Syndicate Wastrels - Vicious Gangs of Scum & Villainy for Mothership RPG,"Dec 12, 2024","A$17,534","A$2,000",Project Ended,"Three brutally chaotic syndicates to hunt down, work alongside, or twist to your will.",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/s69f10pwa8b6oi8d5at9gsubm5d4?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,AUD,"17,534.00",0.6373,"$11,174.42",2000.00,Y,876.70%,Y,"$11,174.42","[size=14][b][url=https://www.backerkit.com/c/projects/burning-light-press/syndicate-wastrels]Syndicate Wastrels - Vicious Gangs of Scum & Villainy for Mothership RPG[/url][/b][/size][q]Three brutally chaotic syndicates to hunt down, work alongside, or twist to your will.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/s69f10pwa8b6oi8d5at9gsubm5d4?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,1
https://www.backerkit.com/c/projects/rv-games/orgy-of-the-blood-leeches,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11464169#11464169,non-5E,https://rpggeek.com/rpg/48770/mothership,,Orgy of the Blood Leeches: A Deluxe Campaign Adventure for Mothership RPG,"Dec 12, 2024","$34,757","$10,000",Project Ended,"Who Killed Brianna Pilgrim?

Catch a killer onboard Trellick Station in this deluxe campaign adventure for Mothership 1e.",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/u8nx7x7z24ay2xyt6mjcknq9rflh?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"34,757.00",1.0000,"$34,757.00",10000.00,Y,347.57%,Y,"$34,757.00","[size=14][b][url=https://www.backerkit.com/c/projects/rv-games/orgy-of-the-blood-leeches]Orgy of the Blood Leeches: A Deluxe Campaign Adventure for Mothership RPG[/url][/b][/size][q]Who Killed Brianna Pilgrim?

Catch a killer onboard Trellick Station in this deluxe campaign adventure for Mothership 1e.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/u8nx7x7z24ay2xyt6mjcknq9rflh?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,1
https://www.backerkit.com/c/projects/lone-archivist/pk49-a-psychokinetic-adventure-for-mothership,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11464172#11464172,non-5E,https://rpggeek.com/rpg/48770/mothership,,PK49 - A Psychokinetic Adventure for the Mothership RPG,"Dec 12, 2024","$12,103","$5,000",Project Ended,An experimental Military-grade pharmaceutical known as PK49 has leaked onto the black market. It is rumored to unlock powerful psychokinetic abilities fueling a race against the clock as street gangs and military factions fight to control the supply.,https://bk-prod.imgix.net/active_storage/backerkit_production/blob/tx5uyki3zo5zv383nomz9q47aejp?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"12,103.00",1.0000,"$12,103.00",5000.00,Y,242.06%,Y,"$12,103.00",[size=14][b][url=https://www.backerkit.com/c/projects/lone-archivist/pk49-a-psychokinetic-adventure-for-mothership]PK49 - A Psychokinetic Adventure for the Mothership RPG[/url][/b][/size][q]An experimental Military-grade pharmaceutical known as PK49 has leaked onto the black market. It is rumored to unlock powerful psychokinetic abilities fueling a race against the clock as street gangs and military factions fight to control the supply.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/tx5uyki3zo5zv383nomz9q47aejp?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ,,1
https://www.backerkit.com/c/projects/alewood-games/omendrome-shock-tv-and-film-exploitation-subjects-for-mothership,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11464174#11464174,non-5E,https://rpggeek.com/rpg/48770/mothership,,OMENDROME: Exploitation Film Subjects for Mothership RPG,"Dec 12, 2024","$14,067","$1,000",Project Ended,OMENDROME is a zine supplement for MOTHERSHIP 1E and ARKYVR containing 10 filmmaker centered mini-adventures! Players take on the role of mercenary film documentarians trying to capture morally defying content for a questionable patron.,https://bk-prod.imgix.net/active_storage/backerkit_production/blob/bltst3fyrc8xa6snjorsa8dnw0nd?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"14,067.00",1.0000,"$14,067.00",1000.00,Y,1406.70%,Y,"$14,067.00",[size=14][b][url=https://www.backerkit.com/c/projects/alewood-games/omendrome-shock-tv-and-film-exploitation-subjects-for-mothership]OMENDROME: Exploitation Film Subjects for Mothership RPG[/url][/b][/size][q]OMENDROME is a zine supplement for MOTHERSHIP 1E and ARKYVR containing 10 filmmaker centered mini-adventures! Players take on the role of mercenary film documentarians trying to capture morally defying content for a questionable patron.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/bltst3fyrc8xa6snjorsa8dnw0nd?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ,,1
https://www.backerkit.com/c/projects/rac-computing/straight-arrows-for-mothership,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11464175#11464175,non-5E,https://rpggeek.com/rpg/48770/mothership,,Straight Arrows a campaign setting for Mothership RPG,"Dec 12, 2024","$10,303","$2,250",Project Ended,"Work for Arrow Biomed performing extrajudicial abductions of privileged addicts on their behalf of wealthy benefactors. Kick down the door and drag your target out of whatever drug den they’ve ended up in. For a hefty price, that is.",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/uaid61l4e22qj1twqosh020raa2n?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"10,303.00",1.0000,"$10,303.00",2250.00,Y,457.91%,Y,"$10,303.00","[size=14][b][url=https://www.backerkit.com/c/projects/rac-computing/straight-arrows-for-mothership]Straight Arrows a campaign setting for Mothership RPG[/url][/b][/size][q]Work for Arrow Biomed performing extrajudicial abductions of privileged addicts on their behalf of wealthy benefactors. Kick down the door and drag your target out of whatever drug den they’ve ended up in. For a hefty price, that is.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/uaid61l4e22qj1twqosh020raa2n?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,1
https://www.backerkit.com/c/projects/space-penguin-ink/survivors-of-the-core-wars-for-mothership-sci-fi-horror-rpg,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11470400#11470400,non-5E,https://rpggeek.com/rpg/48770/mothership,,Survivors of the Core Wars: an NPC deck for Mothership RPG,December 12 2024,"$12,346","$6,000",Project Ended,A premier deck of 50 cards featuring full color art on the front and Mothership stats on the back to be used as NPCs/PCs for all of your Mothership games!,https://bk-prod.imgix.net/active_storage/backerkit_production/blob/ek9d6lfp7syjn9io3ysuvsl58pap?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"12,346.00",1.0000,"$12,346.00",6000.00,Y,205.77%,Y,"$12,346.00",[size=14][b][url=https://www.backerkit.com/c/projects/space-penguin-ink/survivors-of-the-core-wars-for-mothership-sci-fi-horror-rpg]Survivors of the Core Wars: an NPC deck for Mothership RPG[/url][/b][/size][q]A premier deck of 50 cards featuring full color art on the front and Mothership stats on the back to be used as NPCs/PCs for all of your Mothership games![/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/ek9d6lfp7syjn9io3ysuvsl58pap?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ,,1
https://www.backerkit.com/c/projects/ben-king/knowledge-asymmetry-authority,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11470404#11470404,non-5E,https://rpggeek.com/rpg/48770/mothership,,Knowledge Asymmetry,December 12 2024,"$8,210","$1,050",Project Ended,Meet your new criminal fixer and discover 4 villainous crews stalking the solar system. Will you hire their services as thieves and assassins or enter their ship lairs to track them down and bring each to justice?,https://bk-prod.imgix.net/active_storage/backerkit_production/blob/n2p3y5pnz7bhpcbhamapzi9huuzg?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"8,210.00",1.0000,"$8,210.00",1050.00,Y,781.90%,Y,"$8,210.00",[size=14][b][url=https://www.backerkit.com/c/projects/ben-king/knowledge-asymmetry-authority]Knowledge Asymmetry[/url][/b][/size][q]Meet your new criminal fixer and discover 4 villainous crews stalking the solar system. Will you hire their services as thieves and assassins or enter their ship lairs to track them down and bring each to justice?[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/n2p3y5pnz7bhpcbhamapzi9huuzg?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ,,1
