,,,1740264505004,,169,42,,0,,,,,,264,28,,,,,,,,,,,
"https://www.kickstarter.com/projects/1027237145/city-of-the-dead?ref=bggforums',",item3902036,,https://www.kicktraq.com/projects/1027237145/city-of-the-dead/,RPG,,,City of the Dead,June 14 2015,Y,USD,"3,028.00",1,"3,028.00",Y,N,Y,"$3,028",100.00%,Ended,3028,1612365443916,May 15 2015,,,,
"https://www.kickstarter.com/projects/737794315/simple-superheroes-rpg?ref=bggforums',",item3902019,,https://www.kicktraq.com/projects/737794315/simple-superheroes-rpg/,RPG,,,Simple Superheroes RPG,June 15 2015,Y,CAD,"4,267.00",0.81172,"3,463.61",Y,N,Y,"$4,267 CAD",243.00%,Ended,3463.61,1612365443917,May 14 2015,,,,
"https://www.kickstarter.com/projects/1806106772/hyperborea-adventure-three-pack?ref=bggforums',",item3902049,,https://www.kicktraq.com/projects/1806106772/hyperborea-adventure-three-pack/,non-5E,https://rpggeek.com/rpg/19326/astonishing-swordsmen-sorcerers-hyperborea-first-a,,Hyperborea Adventure Three-Pack,June 16 2015,Y,USD,"21,760.00",1,"21,760.00",Y,N,Y,"$21,760",155.00%,Ended,21760,1612365443918,May 16 2015,,,,
https://www.kickstarter.com/projects/phasma/echoes-of-the-fall-core?ref=bggforums,https://rpggeek.com/geeklist/183873/item/3763905?commentid=5488020#comment5488020,,https://www.kicktraq.com/projects/phasma/echoes-of-the-fall-core/,RPG,,,Echoes of the Fall - Core,June 16 2015,Y,USD,"2,049.00",1,Not Funded,N,N,N,"$2,049",13.00%,Ended,0,1612365443919,May 17 2015,,,,
"https://www.kickstarter.com/projects/montecookgames/no-thank-you-evil-a-game-of-make-believe-for-famil?ref=bggforums',",item3896498,,https://www.kicktraq.com/projects/montecookgames/no-thank-you-evil-a-game-of-make-believe-for-famil/,RPG,,,"No Thank You, Evil! a Game of Make-Believe for Families",June 17 2015,Y,USD,"111,750.00",1,"111,750.00",Y,N,Y,"$111,750",279.00%,Ended,111750,1612365443920,May 13 2015,,,,
"https://www.kickstarter.com/projects/1860935013/savage-thunderscape?ref=bggforums',",item3904276,,https://www.kicktraq.com/projects/1860935013/savage-thunderscape/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Savage Thunderscape!,June 19 2015,Y,USD,"9,125.00",1,"9,125.00",Y,N,Y,"$9,125",121.00%,Ended,9125,1612365443921,May 17 2015,,,,
"https://www.kickstarter.com/projects/937759598/in-the-company-of-dragons-pathfinder-roleplaying-g?ref=bggforums',",item3909921,,https://www.kicktraq.com/projects/937759598/in-the-company-of-dragons-pathfinder-roleplaying-g/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,In The Company of Dragons (Pathfinder Roleplaying Game),June 22 2015,Y,USD,"21,466.00",1,"21,466.00",Y,N,Y,"$21,466",357.00%,Ended,21466,1612365443922,May 20 2015,,,,
"https://www.kickstarter.com/projects/990507970/masters-of-bloodiron?ref=bggforums',",item3932839,,https://www.kicktraq.com/projects/990507970/masters-of-bloodiron/,RPG,,,Masters of Blöödirön,June 23 2015,Y,USD,270.00,1,Not Funded,N,Y,N,$270,5.00%,Cancelled,0,1612365443923,June 2 2015,,,,
"https://www.kickstarter.com/projects/1867564967/heroic-havoc-1-instant-circus-is-going-to-get-you?ref=bggforums',",item3920311,,https://www.kicktraq.com/projects/1867564967/heroic-havoc-1-instant-circus-is-going-to-get-you/,non-5E,https://rpggeek.com/rpgsystem/467/d20-system,,Heroic Havoc #1: Instant Circus Is Going to Get You!,June 25 2015,Y,USD,239.00,1,Not Funded,N,N,N,$239,29.00%,Ended,0,1612365443923,May 26 2015,,,,
"https://www.kickstarter.com/projects/545820095/the-sixth-gun-rpg-for-savage-worlds?ref=bggforums',",item3920314,,https://www.kicktraq.com/projects/545820095/the-sixth-gun-rpg-for-savage-worlds/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,The Sixth Gun RPG for Savage Worlds,June 25 2015,Y,USD,"67,323.00",1,"67,323.00",Y,N,Y,"$67,323",1122.00%,Ended,67323,1612365443924,May 26 2015,,,,
"https://www.kickstarter.com/projects/brentnewhall/murderous-monsters-bestiary-for-old-school-tableto?ref=bggforums',",item3937641,,https://www.kicktraq.com/projects/brentnewhall/murderous-monsters-bestiary-for-old-school-tableto/,non-5E,https://rpggeek.com/rpg/13239/original-dd-compatible-products,,Murderous Monsters Bestiary for Old School Tabletop RPGs,June 26 2015,Y,USD,"1,627.00",1,Not Funded,N,N,N,"$1,627",65.00%,Ended,0,1612365443925,May 27 2015,,,,1
"https://www.kickstarter.com/projects/1895361773/monsters-macabre-a-sourcebook-for-cryptworld?ref=bggforums',",item3924716,,https://www.kicktraq.com/projects/1895361773/monsters-macabre-a-sourcebook-for-cryptworld/,non-5E,https://rpggeek.com/rpg/23412/cryptworld,,"MONSTERS MACABRE, a sourcebook for Cryptworld",June 28 2015,Y,USD,"1,396.00",1,"1,396.00",Y,N,Y,"$1,396",1396.00%,Ended,1396,1612365443926,May 29 2015,,,,
"https://www.kickstarter.com/projects/whimsymachine/spell-tabletop-rpg?ref=bggforums',",item3935475,,https://www.kicktraq.com/projects/whimsymachine/spell-tabletop-rpg/,RPG,,,Spell: Tabletop RPG,June 29 2015,Y,USD,"2,442.00",1,Not Funded,N,N,N,"$2,442",48.00%,Ended,0,1612365443927,May 30 2015,,,,
"https://www.kickstarter.com/projects/1456806822/flaming-crab-games-archetype-compendium-for-pathfi?ref=bggforums',",item3929113,,https://www.kicktraq.com/projects/1456806822/flaming-crab-games-archetype-compendium-for-pathfi/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Flaming Crab Games' Archetype Compendium for Pathfinder RPG,July 1 2015,Y,USD,"3,857.00",1,Not Funded,N,N,N,"$3,857",25.00%,Ended,0,1612365443928,June 1 2015,,,,
"https://www.kickstarter.com/projects/200664283/beast-the-primordial-prestige-edition?ref=bggforums',",item3932826,,https://www.kicktraq.com/projects/200664283/beast-the-primordial-prestige-edition/,non-5E,https://rpggeek.com/rpg/28781/beast-primordial,,Beast: the Primordial Prestige Edition,July 2 2015,Y,USD,"116,384.00",1,"116,384.00",Y,N,Y,"$116,384",232.00%,Ended,116384,1612365443930,June 2 2015,,,,
"https://www.kickstarter.com/projects/eloylasanta/part-time-gods-of-fate-from-third-eye-games?ref=bggforums',",item3931109,,https://www.kicktraq.com/projects/eloylasanta/part-time-gods-of-fate-from-third-eye-games/,non-5E,https://rpggeek.com/rpgsystem/26506/fate-core,,Part-Time Gods of FATE from Third Eye Games,July 2 2015,Y,USD,"9,434.00",1,"9,434.00",Y,N,Y,"$9,434",471.00%,Ended,9434,1612365443929,June 2 2015,,,,
"https://www.kickstarter.com/projects/563681582/the-folio-3-1e-5e-format-adventure-module?ref=bggforums',",item3934152,,https://www.kicktraq.com/projects/563681582/the-folio-3-1e-5e-format-adventure-module/,5E,,,"The Folio #3, 1E/5E format, Adventure Module!",July 3 2015,Y,USD,"9,476.00",1,"9,476.00",Y,N,Y,"$9,476",189.00%,Ended,9476,1612365443931,June 3 2015,,,,
"https://www.kickstarter.com/projects/759107276/stars-of-empire-second-edition-steampunk-vsf-rpg?ref=bggforums',",item3927099,,https://www.kicktraq.com/projects/759107276/stars-of-empire-second-edition-steampunk-vsf-rpg/,non-5E,https://rpggeek.com/rpg/22231/stars-empire,,Stars of Empire-Second Edition Steampunk VSF RPG,July 4 2015,Y,USD,"1,662.00",1,Not Funded,N,N,N,"$1,662",55.00%,Ended,0,1612365443933,May 30 2015,,,,
"https://www.kickstarter.com/projects/2036759092/humanish?ref=bggforums',",item3960200,,https://www.kicktraq.com/projects/2036759092/humanish/,RPG,,https://rpggeek.com/rpgsystem/27275/faserip,human(ish),July 4 2015,Y,GBP,"1,076.00",1.5605,"1,679.10",Y,N,Y,"£1,076",107.00%,Ended,1679.1,1612365443932,June 19 2015,,,,
"https://www.kickstarter.com/projects/703093372/rpg-concept-cards-creatures-treasures-and-a-9-deck?ref=bggforums',",item3941259,,https://www.kicktraq.com/projects/703093372/rpg-concept-cards-creatures-treasures-and-a-9-deck/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,"RPG Concept Cards - Creatures, Treasures and a 9 Deck Boxset",July 5 2015,Y,GBP,"10,843.00",1.5602,"16,917.25",Y,N,Y,"£10,843",542.00%,Ended,16917.25,1612365443934,June 8 2015,,,,
"https://www.kickstarter.com/projects/1294249392/gonzo-2-little-red-goblin-games?ref=bggforums',",item3939821,,https://www.kicktraq.com/projects/1294249392/gonzo-2-little-red-goblin-games/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Gonzo 2 (Little Red Goblin Games),July 7 2015,Y,USD,"2,275.00",1,"2,275.00",Y,N,Y,"$2,275",175.00%,Ended,2275,1612365443936,June 7 2015,,,,
"https://www.kickstarter.com/projects/462624115/neoexodus-campaign-setting-update-for-pathfinder-r?ref=bggforums',",item3929111,,https://www.kicktraq.com/projects/462624115/neoexodus-campaign-setting-update-for-pathfinder-r/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,NeoExodus Campaign Setting Update for Pathfinder RPG,July 7 2015,Y,USD,"13,920.00",1,"13,920.00",Y,N,Y,"$13,920",1392.00%,Ended,13920,1612365443935,May 31 2015,,,,
https://www.kickstarter.com/projects/crossroadrpg/song-of-ages-role-playing-game?ref=bggforums,item3943219,,https://www.kicktraq.com/projects/crossroadrpg/song-of-ages-role-playing-game/,RPG,,,Song of Ages Role Playing Game,July 8 2015,Y,EUR,75.00,1.1068,Not Funded,N,N,N,€75,7.00%,Ended,0,1612365443937,June 8 2015,,,,
"https://www.kickstarter.com/projects/1919646865/drive-in-pulp-b-movie-roleplaying?ref=bggforums',",item3944654,,https://www.kicktraq.com/projects/1919646865/drive-in-pulp-b-movie-roleplaying/,non-5E,https://rpggeek.com/rpg/1088/pulp-adventure,,"""Drive-In Pulp"" B-Movie Roleplaying",July 9 2015,Y,USD,"2,932.00",1,"2,932.00",Y,N,Y,"$2,932",293.00%,Ended,2932,1612365443938,June 9 2015,,,,
"https://www.kickstarter.com/projects/1000694697/dnd-5th-edition-6th-level-adventure-pack?ref=bggforums',",item3959673,,https://www.kicktraq.com/projects/1000694697/dnd-5th-edition-6th-level-adventure-pack/,5E,,,DnD 5th edition 6th level adventure pack,July 10 2015,Y,USD,864.00,1,864.00,Y,N,Y,$864,2880.00%,Ended,864,1612365443939,June 19 2015,,,,
"https://www.kickstarter.com/projects/adgramaine/shaedeams-song-a-rpg-core-rulebook?ref=bggforums',",item3954166,,https://www.kicktraq.com/projects/adgramaine/shaedeams-song-a-rpg-core-rulebook/,RPG,,,Shaedeam's Song - a RPG Core Rulebook,July 11 2015,Y,USD,667.00,1,Not Funded,N,N,N,$667,4.00%,Ended,0,1612365443940,June 13 2015,,,,
"https://www.kickstarter.com/projects/1776448092/on-your-own-a-roleplaying-game?ref=bggforums',",item3927102,,https://www.kicktraq.com/projects/1776448092/on-your-own-a-roleplaying-game/,RPG,,,On Your Own:  A Roleplaying Game,July 14 2015,Y,USD,76.00,1,Not Funded,N,N,N,$76,1.00%,Ended,0,1612365443941,May 30 2015,,,,
"https://www.kickstarter.com/projects/matthewjhanson/drakonheim-city-of-bones-a-systemless-setting?ref=bggforums',",item3991826,,https://www.kicktraq.com/projects/matthewjhanson/drakonheim-city-of-bones-a-systemless-setting/,non-5E,https://rpggeek.com/rpggenre/173/generic-universal,,Drakonheim: City of Bones — A Systemless Setting,July 16 2015,Y,EUR,"3,010.00",1.08828,"3,275.72",Y,N,Y,"€3,010",602.00%,Ended,3275.72,1612365443942,July 7 2015,,,,
"https://www.kickstarter.com/projects/1773936505/humans-the-dying-race?ref=bggforums',",item3955394,,https://www.kicktraq.com/projects/1773936505/humans-the-dying-race/,RPG,,,Humans the Dying Race,July 17 2015,Y,EUR,0.00,1.0828,Not Funded,N,Y,N,€0,0.00%,Cancelled,0,1612365443943,June 17 2015,,,,
https://www.kickstarter.com/projects/1575519826/the-outer-presence?ref=bggforums,item3975691,,https://www.kicktraq.com/projects/1575519826/the-outer-presence/,RPG,,,The Outer Presence,July 19 2015,Y,USD,"1,139.00",1,"1,139.00",Y,N,Y,"$1,139",227.00%,Ended,1139,1612365443944,June 29 2015,,,,
"https://www.kickstarter.com/projects/1231173913/the-thin-blue-line-a-detroit-police-story?ref=bggforums',",item3975508,,https://www.kicktraq.com/projects/1231173913/the-thin-blue-line-a-detroit-police-story/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,The Thin Blue Line: A Detroit Police Story,July 20 2015,Y,USD,"10,186.00",1,"10,186.00",Y,N,Y,"$10,186",119.00%,Ended,10186,1612365443946,June 29 2015,,,,
"https://www.kickstarter.com/projects/504269797/blue-rose-the-age-roleplaying-game-of-romantic-fan?ref=bggforums',",item3965750,,https://www.kicktraq.com/projects/504269797/blue-rose-the-age-roleplaying-game-of-romantic-fan/,RPG,,https://rpggeek.com/rpgfamily/39662/blue-rose,Blue Rose: The AGE Roleplaying Game of Romantic Fantasy,July 20 2015,Y,EUR,"85,850.00",1.0833,"93,001.31",Y,N,Y,"€85,850",858.00%,Ended,93001.31,1612365443945,June 22 2015,,,,
"https://www.kickstarter.com/projects/461807648/world-war-cthulhu-cold-war-for-the-call-of-cthulhu?ref=bggforums',",item3969262,,https://www.kicktraq.com/projects/461807648/world-war-cthulhu-cold-war-for-the-call-of-cthulhu/,non-5E,https://rpggeek.com/rpg/23113/call-cthulhu-7th-edition,,World War Cthulhu: Cold War for the Call of Cthulhu RPG,July 21 2015,Y,GBP,"42,607.00",1.5552,"66,262.41",Y,N,Y,"£42,607",568.00%,Ended,66262.41,1612365443947,June 24 2015,,,,
"https://www.kickstarter.com/projects/1129155607/radiant-voyage?ref=bggforums',",item3967719,,https://www.kicktraq.com/projects/1129155607/radiant-voyage/,RPG,,,Radiant Voyage,July 22 2015,Y,USD,25.00,1,Not Funded,N,N,N,$25,0.00%,Ended,0,1612365443948,June 22 2015,,,,
"https://www.kickstarter.com/projects/addictiongame/addiction-the-rpg?ref=bggforums',",item3987960,,https://www.kicktraq.com/projects/addictiongame/addiction-the-rpg/,RPG,,,Addiction The RPG,July 24 2015,Y,USD,247.00,1,247.00,Y,N,Y,$247,247.00%,Ended,247,1612365443949,July 5 2015,,,,
"https://www.kickstarter.com/projects/housedok/metahumans-rising?ref=bggforums',",item3970294,,https://www.kicktraq.com/projects/housedok/metahumans-rising/,RPG,,,Metahumans Rising,July 24 2015,Y,USD,"1,764.00",1,Not Funded,N,N,N,"$1,764",39.00%,Ended,0,1612365443950,June 24 2015,,,,
"https://www.kickstarter.com/projects/442231682/dungeons-and-dragons-5e-the-city-under-the-mountai?ref=bggforums',",item3997435,,https://www.kicktraq.com/projects/442231682/dungeons-and-dragons-5e-the-city-under-the-mountai/,5E,,,Dungeons and Dragons (5E) - The City Under the Mountain,July 25 2015,Y,GBP,"1,268.00",1.5505,"1,966.03",Y,N,Y,"£1,268",2113.00%,Ended,1966.03,1612365443951,July 11 2015,,,,
"https://www.kickstarter.com/projects/brianberg/wardens-of-the-wild-a-lorebook-of-elves-rpg-supple?ref=bggforums',",item3972159,,https://www.kicktraq.com/projects/brianberg/wardens-of-the-wild-a-lorebook-of-elves-rpg-supple/,5E,,,Wardens of the Wild: A Lorebook of Elves RPG Supplement,July 26 2015,Y,USD,"9,161.00",1,"9,161.00",Y,N,Y,"$9,161",916.00%,Ended,9161,1612365443952,June 26 2015,,,,
"https://www.kickstarter.com/projects/2092558243/orbis-aerden-reign-of-the-accursed-0?ref=bggforums',",item3972162,,https://www.kicktraq.com/projects/2092558243/orbis-aerden-reign-of-the-accursed-0/,RPG,,,Orbis Aerden - Reign of the Accursed,July 27 2015,Y,GBP,"5,079.00",1.5561,"7,903.43",Y,N,Y,"£5,079",126.00%,Ended,7903.43,1612365443953,June 26 2015,,,,
"https://www.kickstarter.com/projects/legendarygames/legendary-planet-adventure-path?ref=bggforums',",item3954172,,https://www.kicktraq.com/projects/legendarygames/legendary-planet-adventure-path/,5E,,,Legendary Planet Adventure Path,July 28 2015,Y,USD,"55,626.00",1,"55,626.00",Y,N,Y,"$55,626",927.00%,Ended,55626,1612365443955,June 15 2015,,,,
"https://www.kickstarter.com/projects/kaiserstudio/dark-legacy-the-dragon-epoch?ref=bggforums',",item3954171,,https://www.kicktraq.com/projects/kaiserstudio/dark-legacy-the-dragon-epoch/,non-5E,not in database,,Dark Legacy: The Dragon Epoch,July 28 2015,Y,USD,"10,838.00",1,"10,838.00",Y,N,Y,"$10,838",135.00%,Ended,10838,1612365443954,June 13 2015,,,,
"https://www.kickstarter.com/projects/adventureaweek/aventyr-bestiary-for-the-pathfinder-roleplaying-ga?ref=bggforums',",item3980715,,https://www.kicktraq.com/projects/adventureaweek/aventyr-bestiary-for-the-pathfinder-roleplaying-ga/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Aventyr Bestiary for the Pathfinder Roleplaying Game,July 31 2015,Y,USD,"17,944.00",1,"17,944.00",Y,N,Y,"$17,944",897.00%,Ended,17944,1612365443956,July 1 2015,,,,
"https://www.kickstarter.com/projects/95625968/imbar-light-of-the-nine?ref=bggforums',",item3980744,,https://www.kicktraq.com/projects/95625968/imbar-light-of-the-nine/,RPG,,,Imbar: Light of the Nine,July 31 2015,Y,EUR,100.00,1.09814,Not Funded,N,N,N,€100,1.00%,Ended,0,1612365443957,July 1 2015,,,,
"https://www.kickstarter.com/projects/sandandsteam/iron-edda-setting-expansion-project?ref=bggforums',",item3991823,,https://www.kicktraq.com/projects/sandandsteam/iron-edda-setting-expansion-project/,non-5E,https://rpggeek.com/rpgsetting/34100/iron-edda-war-metal-bone,,Iron Edda Setting Expansion Project,August 1 2015,Y,USD,"2,493.00",1,Not Funded,N,Y,N,"$2,493",9.00%,Cancelled,0,1612365443958,July 6 2015,,,,
"https://www.kickstarter.com/projects/57119387/fabled-lands-the-serpent-kings-domain?ref=bggforums',",item3992119,,https://www.kicktraq.com/projects/57119387/fabled-lands-the-serpent-kings-domain/,non-5E,https://rpggeek.com/rpg/3764/fabled-lands-gamebooks,,Fabled Lands: The Serpent King's Domain,August 3 2015,Y,USD,"30,589.00",1,"30,589.00",Y,N,Y,"$30,589",611.00%,Ended,30589,1612365443961,July 8 2015,,,,
"https://www.kickstarter.com/projects/1588759266/leagues-of-gothic-horror?ref=bggforums',",item3980098,,https://www.kicktraq.com/projects/1588759266/leagues-of-gothic-horror/,non-5E,https://rpggeek.com/rpg/11973/leagues-adventure,,Leagues of Gothic Horror,August 3 2015,Y,GBP,"9,012.00",1.5587,"14,047.00",Y,N,Y,"£9,012",257.00%,Ended,14047,1612365443960,June 30 2015,,,,
"https://www.kickstarter.com/projects/1412864360/alices-nightmare-in-wonderland?ref=bggforums',",item4017700,,https://www.kicktraq.com/projects/1412864360/alices-nightmare-in-wonderland/,RPG,,https://rpggeek.com/rpgsystem/22884/systemless-gamebooks,Alice's Nightmare in Wonderland,August 3 2015,Y,GBP,"11,144.00",1.5587,"17,370.15",Y,N,Y,"£11,144",140.00%,Ended,17370.15,1612365443959,July 4 2015,,,,
"https://www.kickstarter.com/projects/1083731892/archive-digital-tabletop-roleplaying-game?ref=bggforums',",item3980726,,https://www.kicktraq.com/projects/1083731892/archive-digital-tabletop-roleplaying-game/,RPG,,,Archive:  Digital Tabletop Roleplaying Game,August 3 2015,Y,USD,"19,078.00",1,Not Funded,N,N,N,"$19,078",38.00%,Ended,0,1612365443960,July 1 2015,,,,
"https://www.kickstarter.com/projects/bullypulpitgames/the-warren-0?ref=bggforums',",item4004273,,https://www.kicktraq.com/projects/bullypulpitgames/the-warren-0/,RPG,,https://rpggeek.com/rpgsystem/17185/powered-apocalypse,The Warren,August 4 2015,Y,USD,"39,420.00",1,"39,420.00",Y,N,Y,"$39,420",788.00%,Ended,39420,1612365443962,July 14 2015,,,,
"https://www.kickstarter.com/projects/lamemage/microscope-explorer?ref=bggforums',",item3991821,,https://www.kicktraq.com/projects/lamemage/microscope-explorer/,non-5E,https://rpggeek.com/rpg/9789/microscope,,Microscope Explorer,August 5 2015,Y,USD,"55,629.00",1,"55,629.00",Y,N,Y,"$55,629",2225.00%,Ended,55629,1612365443963,July 6 2015,,,,
"https://www.kickstarter.com/projects/1995366434/das-dresden-files-rollenspiel?ref=bggforums',",item3993854,,https://www.kicktraq.com/projects/1995366434/das-dresden-files-rollenspiel/,non-5E,https://rpggeek.com/rpg/3717/dresden-files-roleplaying-game,,Das Dresden-Files-Rollenspiel,August 9 2015,Y,USD,"50,136.00",1,"50,136.00",Y,N,Y,"$50,136",334.00%,Ended,50136,1612365443964,July 9 2015,,,,
"https://www.kickstarter.com/projects/2087616726/path-of-iron-pathfinder-roleplaying-game?ref=bggforums',",item3997426,,https://www.kicktraq.com/projects/2087616726/path-of-iron-pathfinder-roleplaying-game/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Path of Iron (Pathfinder Roleplaying Game),August 9 2015,Y,EUR,"3,086.00",1.0964,"3,383.49",Y,N,Y,"€3,086",123.00%,Ended,3383.49,1612365443965,July 10 2015,,,,
"https://www.kickstarter.com/projects/1926103288/wenches-and-warlords-0?ref=bggforums',",item3945982,,https://www.kicktraq.com/projects/1926103288/wenches-and-warlords-0/,RPG,,,Wenches & Warlords,August 9 2015,Y,USD,75.00,1,Not Funded,N,Y,N,$75,7.00%,Cancelled,0,1612365443966,June 10 2015,,,,
"https://www.kickstarter.com/projects/rareelements/rare-elements-rpg-adventure-re-of-light?ref=bggforums',",item3989214,,https://www.kicktraq.com/projects/rareelements/rare-elements-rpg-adventure-re-of-light/,non-5E,https://rpggeek.com/rpgsystem/467/d20-system,,Rare Elements - RPG Adventure - Ré of Light,August 10 2015,Y,USD,"9,429.00",1,Not Funded,N,Y,N,"$9,429",11.00%,Cancelled,0,1612365443967,July 6 2015,,,,
"https://www.kickstarter.com/projects/1488255788/downfall?ref=bggforums',",item4004301,,https://www.kicktraq.com/projects/1488255788/downfall/,RPG,,,Downfall,August 11 2015,Y,USD,"40,752.00",1,"40,752.00",Y,N,Y,"$40,752",2037.00%,Ended,40752,1612365443969,July 13 2015,,,,
"https://www.kickstarter.com/projects/1597847626/purgatoria-city-of-angels?ref=bggforums',",item4001697,,https://www.kicktraq.com/projects/1597847626/purgatoria-city-of-angels/,RPG,,,Purgatoria: City of Angels,August 11 2015,Y,USD,"5,535.00",1,"5,535.00",Y,N,Y,"$5,535",120.00%,Ended,5535,1612365443968,July 12 2015,,,,
"https://www.kickstarter.com/projects/1182016587/scgs-sanctuary-core-gaming-system?ref=bggforums',",item3954180,,https://www.kicktraq.com/projects/1182016587/scgs-sanctuary-core-gaming-system/,RPG,,,SCGS - Sanctuary Core Gaming System,August 14 2015,Y,USD,947.00,1,Not Funded,N,N,N,$947,9.00%,Ended,0,1612365443970,June 15 2015,,,,
"https://www.kickstarter.com/projects/1637945166/starvation-cheap-planetary-warfare-for-stars-witho?ref=bggforums',",item4010605,,https://www.kicktraq.com/projects/1637945166/starvation-cheap-planetary-warfare-for-stars-witho/,non-5E,,https://rpggeek.com/rpg/8524/stars-without-number,Starvation Cheap: Planetary Warfare for Stars Without Number,16 Aug 2015,Y,USD,"13,232.00",1,"13,232.00",Y,N,Y,"$13,232",441.00%,Ended,13232,1612365443971,July 17 2015,,,,1
"https://www.kickstarter.com/projects/2092114443/the-daring-comics-rpg-powered-by-fate?ref=bggforums',",item4010604,,https://www.kicktraq.com/projects/2092114443/the-daring-comics-rpg-powered-by-fate/,RPG,,https://rpggeek.com/rpgsystem/26506/fate-core,The Daring Comics RPG (Powered by FATE),August 16 2015,Y,USD,"6,056.00",1,"6,056.00",Y,N,Y,"$6,056",110.00%,Ended,6056,1612365443971,July 17 2015,,,,
"https://www.kickstarter.com/projects/721113354/war-birds-0?ref=bggforums',",item4006548,,https://www.kicktraq.com/projects/721113354/war-birds-0/,RPG,,,War Birds,August 16 2015,Y,USD,"9,109.00",1,"9,109.00",Y,N,Y,"$9,109",303.00%,Ended,9109,1612365443972,July 14 2015,,,,
"https://www.kickstarter.com/projects/342687598/chomp-a-survival-horror-rpg?ref=bggforums',",item4014289,,https://www.kicktraq.com/projects/342687598/chomp-a-survival-horror-rpg/,RPG,,,CHOMP! A Survival Horror RPG,August 18 2015,Y,USD,373.00,1,Not Funded,N,N,N,$373,14.00%,Ended,0,1612365443974,July 19 2015,,,,
"https://www.kickstarter.com/projects/676918054/castles-and-crusades-mythos?ref=bggforums',",item4014290,,https://www.kicktraq.com/projects/676918054/castles-and-crusades-mythos/,non-5E,https://rpggeek.com/rpg/509/castles-crusades,,Castles & Crusades Mythos,August 19 2015,Y,USD,"21,544.00",1,"21,544.00",Y,N,Y,"$21,544",216.00%,Ended,21544,1612365443975,July 20 2015,,,,1
"https://www.kickstarter.com/projects/809579963/primeval-thule-5e?ref=bggforums',",item4009244,,https://www.kicktraq.com/projects/809579963/primeval-thule-5e/,5E,,,Primeval Thule 5e,August 19 2015,Y,USD,"52,811.00",1,"52,811.00",Y,N,Y,"$52,811",352.00%,Ended,52811,1612365443975,July 16 2015,,,,
"https://www.kickstarter.com/projects/dancoleman/dungeons-on-demand-volume-2-5e-dnd-dungeon-adventu?ref=bggforums',",item4037929,,https://www.kicktraq.com/projects/dancoleman/dungeons-on-demand-volume-2-5e-dnd-dungeon-adventu/,5E,,,Dungeons On Demand: Volume 2 - 5E DnD Dungeon Adventures,August 20 2015,Y,USD,"15,867.00",1,"15,867.00",Y,N,Y,"$15,867",6102.00%,Ended,15867,1612365443976,July 27 2015,,,,
"https://www.kickstarter.com/projects/754664525/hoard-the-spoils?ref=bggforums',",item4018120,,https://www.kicktraq.com/projects/754664525/hoard-the-spoils/,RPG,,https://rpggeek.com/rpgsystem/8528/d6-system-opend6,Hoard The Spoils,August 21 2015,Y,USD,160.00,1,Not Funded,N,Y,N,$160,3.00%,Cancelled,0,1612365443978,July 22 2015,,,,
"https://www.kickstarter.com/projects/1633037862/enascentia-high-fantasy-trpg-for-savage-worlds?ref=bggforums',",item4026273,,https://www.kicktraq.com/projects/1633037862/enascentia-high-fantasy-trpg-for-savage-worlds/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Enascentia - High Fantasy TRPG for Savage Worlds,August 23 2015,Y,USD,"7,280.00",1,"7,280.00",Y,N,Y,"$7,280",182.00%,Ended,7280,1612365443979,July 24 2015,,,,
"https://www.kickstarter.com/projects/1448273438/hsd-core-extended?ref=bggforums',",item4038055,,https://www.kicktraq.com/projects/1448273438/hsd-core-extended/,non-5E,https://rpggeek.com/rpg/26512/hc-svnt-dracones-1st-2nd-ed,,HSD Core:Extended,August 26 2015,Y,USD,"29,725.00",1,"29,725.00",Y,N,Y,"$29,725",495.00%,Ended,29725,1612365443980,July 27 2015,,,,
"https://www.kickstarter.com/projects/markedfordeath/marked-for-death-a-comedic-fate-module-about-assas?ref=bggforums',",item4038053,,https://www.kicktraq.com/projects/markedfordeath/marked-for-death-a-comedic-fate-module-about-assas/,non-5E,https://rpggeek.com/rpg/203/fate-core,,Marked For Death - A Comedic FATE Module about Assassins!,August 26 2015,Y,USD,965.00,1,965.00,Y,N,Y,$965,321.00%,Ended,965,1612365443979,July 27 2015,,,,
"https://www.kickstarter.com/projects/377598631/quantum-black-cosmic-horrors?ref=bggforums',",item4030838,,https://www.kicktraq.com/projects/377598631/quantum-black-cosmic-horrors/,RPG,,https://rpggeek.com/rpgsystem/742/ubiquity-roleplaying-system,Quantum Black: Cosmic Horrors,August 27 2015,Y,USD,"8,318.00",1,"8,318.00",Y,N,Y,"$8,318",103.00%,Ended,8318,1612365443981,July 28 2015,,,,
